Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
mock,V243,1b,(a) Agent-Patient,Marge was mocked by Homer.,Homer mocked Marge.,-33.27117919921875,-40.76264572143555,7.491466522216797
move,V176,1b,(a) Agent-Patient,Marge was moved by Homer.,Homer moved Marge.,-43.6300163269043,-39.85247802734375,-3.777538299560547
mumble,V095,1b,(a) Agent-Patient,The apology was mumbled by Homer.,Homer mumbled the apology.,-43.99460220336914,-45.231224060058594,1.2366218566894531
munch,V110,1a,(a) Agent-Patient,The chocolate was munched by Homer.,Homer munched the chocolate.,-48.46446228027344,-50.41919708251953,1.9547348022460938
murder,V279,1b,(a) Agent-Patient,Marge was murdered by Homer.,Homer murdered Marge.,-40.619422912597656,-38.611907958984375,-2.0075149536132812
mutter,V096,1a,(a) Agent-Patient,The swear-word was muttered by Homer.,Homer muttered the swear-word.,-57.6773681640625,-53.28630828857422,-4.391059875488281
need,V398,1a,(c) Experiencer-Theme,The water was needed by Homer.,Homer needed the water.,-32.3768424987793,-38.923858642578125,6.547016143798828
nibble,V111,1b,(a) Agent-Patient,The biscuit was nibbled by Homer.,Homer nibbled the biscuit.,-40.249290466308594,-47.721988677978516,7.472698211669922
discern,V395,1b,(c) Experiencer-Theme,The leader was nominated by Homer.,Homer nominated the leader.,-40.31163787841797,-41.50526428222656,1.1936264038085938
notice,V350,1b,(c) Experiencer-Theme,Marge was noticed by Homer.,Homer noticed Marge.,-39.38269805908203,-41.12726593017578,1.74456787109375
nullify,V411,1a,(d) Other Passivizable,The attempt was nullified by Homer.,Homer nullified the attempt.,-40.80433654785156,-41.578956604003906,0.7746200561523438
obscure,V418,1b,(d) Other Passivizable,The scandal was obscured by Homer.,Homer obscured the scandal.,-40.30048370361328,-43.446983337402344,3.1464996337890625
observe,V359,1a,(c) Experiencer-Theme,Marge was observed by Homer.,Homer observed Marge.,-44.72633361816406,-41.85519027709961,-2.871143341064453
overhear,V360,1b,(c) Experiencer-Theme,Marge was overheard by Homer.,Homer overheard Marge.,-40.36882781982422,-40.98241424560547,0.61358642578125
own,V406,1a,(d) Other Passivizable,The computer was owned by Homer.,Homer owned the computer.,-34.552616119384766,-33.45551300048828,-1.0971031188964844
paint,V060,1a,(a) Agent-Patient,The ceiling was painted by Homer.,Homer painted the ceiling.,-36.21792984008789,-34.75853729248047,-1.4593925476074219
pat,V206,1a,(a) Agent-Patient,Marge was patted by Homer.,Homer patted Marge.,-45.423301696777344,-44.93251037597656,-0.49079132080078125
perform,V084,1b,(a) Agent-Patient,The play was performed by Homer.,Homer performed the play.,-32.45283508300781,-30.887500762939453,-1.5653343200683594
photograph,V214,1b,(a) Agent-Patient,Marge was photographed by Homer.,Homer photographed Marge.,-41.70244598388672,-39.87488555908203,-1.8275604248046875
pinch,V200,1b,(a) Agent-Patient,Marge was pinched by Homer.,Homer pinched Marge.,-44.50453567504883,-46.199546813964844,1.6950111389160156
play,V085,1a,(a) Agent-Patient,The record was played by Homer.,Homer played the record.,-33.248619079589844,-39.002967834472656,5.7543487548828125
please,V327,1b,(b) Theme-Experiencer,Marge was pleased by Homer.,Homer pleased Marge.,-35.9468994140625,-44.70191955566406,8.755020141601562
pocket,V017,1a,(a) Agent-Patient,The money was pocketed by Homer.,Homer pocketed the money.,-32.871612548828125,-36.803680419921875,3.93206787109375
poke,V203,1b,(a) Agent-Patient,Marge was poked by Homer.,Homer poked Marge.,-38.33445739746094,-44.49542999267578,6.160972595214844
polish,V016,1b,(a) Agent-Patient,The medal was polished by Homer.,Homer polished the medal.,-45.697174072265625,-41.542198181152344,-4.154975891113281
pop,V145,1b,(a) Agent-Patient,The balloon was popped by Homer.,Homer popped the balloon.,-33.036983489990234,-44.2251091003418,11.188125610351562
position,V003,1b,(a) Agent-Patient,The ornament was positioned by Homer.,Homer positioned the ornament.,-41.130008697509766,-46.36356735229492,5.233558654785156
possess,V407,1b,(d) Other Passivizable,The ticket was possessed by Homer.,Homer possessed the ticket.,-41.47966003417969,-42.23834991455078,0.7586898803710938
post,V026,1b,(a) Agent-Patient,The letter was posted by Homer.,Homer posted the letter.,-35.96625518798828,-34.8165168762207,-1.1497383117675781
pot,V018,1b,(a) Agent-Patient,The ball was potted by Homer.,Homer potted the ball.,-38.62575912475586,-42.9650993347168,4.3393402099609375
pour,V009,1b,(a) Agent-Patient,The coke was poured by Homer.,Homer poured the coke.,-42.439605712890625,-48.657981872558594,6.218376159667969
praise,V238,1b,(a) Agent-Patient,Marge was praised by Homer.,Homer praised Marge.,-38.961631774902344,-39.803749084472656,0.8421173095703125
predict,V420,1b,(d) Other Passivizable,The outcome was predicted by Homer.,Homer predicted the outcome.,-34.389862060546875,-34.904170989990234,0.5143089294433594
proclaim,V419,1a,(d) Other Passivizable,The truth was proclaimed by Homer.,Homer proclaimed the truth.,-36.28445053100586,-38.35184860229492,2.0673980712890625
propose,V105,1a,(a) Agent-Patient,The toast was proposed by Homer.,Homer proposed the toast.,-40.90150833129883,-41.54029846191406,0.6387901306152344
prove,V409,1a,(d) Other Passivizable,The theory was proven by Homer.,Homer proved the theory.,-34.35483932495117,-35.753082275390625,1.3982429504394531
provoke,V328,1b,(b) Theme-Experiencer,Marge was provoked by Homer.,Homer provoked Marge.,-41.04213333129883,-42.26365280151367,1.2215194702148438
pull,V181,1a,(a) Agent-Patient,Marge was pulled by Homer.,Homer pulled Marge.,-37.0592155456543,-39.79319763183594,2.7339820861816406
punch,V201,1a,(a) Agent-Patient,Marge was punched by Homer.,Homer punched Marge.,-39.00345230102539,-42.774410247802734,3.7709579467773438
punish,V244,1a,(a) Agent-Patient,Marge was punished by Homer.,Homer punished Marge.,-40.22449493408203,-41.43742752075195,1.2129325866699219
pursue,V291,1a,(a) Agent-Patient,Marge was pursued by Homer.,Homer pursued Marge.,-40.81526565551758,-40.18510437011719,-0.6301612854003906
push,V182,1b,(a) Agent-Patient,Marge was pushed by Homer.,Homer pushed Marge.,-43.261016845703125,-42.79987335205078,-0.46114349365234375
puzzle,V329,1a,(b) Theme-Experiencer,Marge was puzzled by Homer.,Homer puzzled Marge.,-41.024471282958984,-41.694454193115234,0.66998291015625
quarrel with,V251,1a,(a) Agent-Patient,Marge was quarrelled with by Homer.,Homer quarrelled with Marge.,-45.877098083496094,-50.0030517578125,4.125953674316406
quote,V089,1b,(a) Agent-Patient,The speech was quoted by Homer.,Homer quoted the speech.,-38.580467224121094,-35.01087188720703,-3.5695953369140625
race,V288,1a,(a) Agent-Patient,Marge was raced by Homer.,Homer raced Marge.,-45.498802185058594,-42.38129425048828,-3.1175079345703125
raise,V162,1a,(a) Agent-Patient,Marge was raised by Homer.,Homer raised Marge.,-43.360843658447266,-37.49250030517578,-5.868343353271484
read,V090,1a,(a) Agent-Patient,The paper was read by Homer.,Homer read the paper.,-28.89185905456543,-34.46136474609375,5.56950569152832
reassure,V330,1b,(b) Theme-Experiencer,Marge was reassured by Homer.,Homer reassured Marge.,-43.399131774902344,-43.61772155761719,0.21858978271484375
receive,V400,1a,(d) Other Passivizable,The present was received by Homer.,Homer received the present.,-38.947776794433594,-39.5400276184082,0.5922508239746094
recite,V091,1b,(a) Agent-Patient,The prayer was recited by Homer.,Homer recited the prayer.,-39.890625,-36.4171142578125,-3.4735107421875
recognize,V361,1b,(c) Experiencer-Theme,Marge was recognized by Homer.,Homer recognized Marge.,-39.73579406738281,-40.954429626464844,1.2186355590820312
record,V215,1a,(a) Agent-Patient,Marge was recorded by Homer.,Homer recorded Marge.,-43.69023132324219,-40.173118591308594,-3.5171127319335938
remember,V362,1b,(c) Experiencer-Theme,Marge was remembered by Homer.,Homer remembered Marge.,-42.70143508911133,-41.184513092041016,-1.5169219970703125
remove,V171,1b,(a) Agent-Patient,Marge was removed by Homer.,Homer removed Marge.,-38.80495071411133,-39.469871520996094,0.6649208068847656
repeat,V106,1b,(a) Agent-Patient,The claim was repeated by Homer.,Homer repeated the claim.,-30.110036849975586,-36.380393981933594,6.270357131958008
report,V107,1a,(a) Agent-Patient,The event was reported by Homer.,Homer reported the event.,-33.12632369995117,-34.39160919189453,1.2652854919433594
repulse,V331,1a,(b) Theme-Experiencer,Marge was repulsed by Homer.,Homer repulsed Marge.,-43.40785217285156,-40.72385787963867,-2.6839942932128906
rescue,V155,1b,(a) Agent-Patient,Marge was rescued by Homer.,Homer rescued Marge.,-37.66227340698242,-39.35700225830078,1.6947288513183594
resent,V393,1b,(c) Experiencer-Theme,Marge was resented by Homer.,Homer resented Marge.,-40.458648681640625,-46.497154235839844,6.038505554199219
respect,V377,1b,(c) Experiencer-Theme,Marge was respected by Homer.,Homer respected Marge.,-38.96844482421875,-40.96780776977539,1.9993629455566406
reveal,V421,1a,(d) Other Passivizable,The decision was revealed by Homer.,Homer revealed the decision.,-34.846553802490234,-35.83985137939453,0.9932975769042969
reward,V231,1b,(a) Agent-Patient,Marge was rewarded by Homer.,Homer rewarded Marge.,-38.89937973022461,-41.36091232299805,2.4615325927734375
rinse,V022,1b,(a) Agent-Patient,The vase was rinsed by Homer.,Homer rinsed the vase.,-43.88068389892578,-50.81410217285156,6.933418273925781
rip,V128,1b,(a) Agent-Patient,The T-shirt was ripped by Homer.,Homer ripped the T-shirt.,-38.89957046508789,-41.740299224853516,2.840728759765625
roar,V097,1b,(a) Agent-Patient,The insult was roared by Homer.,Homer roared the insult.,-45.855018615722656,-46.275577545166016,0.4205589294433594
rob,V230,1a,(a) Agent-Patient,Marge was robbed by Homer.,Homer robbed Marge.,-46.772823333740234,-42.33533477783203,-4.437488555908203
roll,V177,1a,(a) Agent-Patient,Marge was rolled by Homer.,Homer rolled Marge.,-39.322410583496094,-42.49494934082031,3.1725387573242188
row,V031,1a,(a) Agent-Patient,The boat was rowed by Homer.,Homer rowed the boat.,-42.45479965209961,-40.61518096923828,-1.8396186828613281
ruin,V123,1a,(a) Agent-Patient,The sofa was ruined by Homer.,Homer ruined the sofa.,-38.793968200683594,-42.679786682128906,3.8858184814453125
sadden,V332,1b,(b) Theme-Experiencer,Marge was saddened by Homer.,Homer saddened Marge.,-38.62610626220703,-46.776397705078125,8.150291442871094
sing,V086,1b,(a) Agent-Patient,The song was sung by Homer.,Homer sang the song.,-30.04718017578125,-28.373600006103516,-1.6735801696777344
see,V351,1a,(c) Experiencer-Theme,Marge was seen by Homer.,Homer saw Marge.,-38.58864974975586,-42.210575103759766,3.6219253540039062
saw,V044,1a,(a) Agent-Patient,The wood was sawn by Homer.,Homer sawed the wood.,-45.89307403564453,-40.51469421386719,-5.378379821777344
scare,V333,1a,(b) Theme-Experiencer,Marge was scared by Homer.,Homer scared Marge.,-32.466270446777344,-45.30479049682617,12.838520050048828
scold,V245,1b,(a) Agent-Patient,Marge was scolded by Homer.,Homer scolded Marge.,-36.93244934082031,-41.137271881103516,4.204822540283203
scoop,V007,1b,(a) Agent-Patient,The ice-cream was scooped by Homer.,Homer scooped the ice-cream.,-46.96262741088867,-46.43117904663086,-0.5314483642578125
scratch,V202,1b,(a) Agent-Patient,Marge was scratched by Homer.,Homer scratched Marge.,-39.362857818603516,-40.914180755615234,1.5513229370117188
scream,V098,1a,(a) Agent-Patient,The warning was screamed by Homer.,Homer screamed the warning.,-39.144386291503906,-44.383541107177734,5.239154815673828
seal,V052,1b,(a) Agent-Patient,The envelope was sealed by Homer.,Homer sealed the envelope.,-36.54425048828125,-38.41325378417969,1.8690032958984375
search,V087,1b,(a) Agent-Patient,The area was searched by Homer.,Homer searched the area.,-28.206464767456055,-34.79606628417969,6.589601516723633
seize,V036,1b,(a) Agent-Patient,The note was seized by Homer.,Homer seized the note.,-38.807395935058594,-36.941410064697266,-1.8659858703613281
sense,V352,1b,(c) Experiencer-Theme,Marge was sensed by Homer.,Homer sensed Marge.,-45.21704864501953,-44.79848861694336,-0.4185600280761719
send,V027,1a,(a) Agent-Patient,The parcel was sent by Homer.,Homer sent the parcel.,-37.947940826416016,-40.59157180786133,2.6436309814453125
sew,V072,1b,(a) Agent-Patient,The cushion was sewn by Homer.,Homer sewed the cushion.,-41.21242141723633,-44.987335205078125,3.774913787841797
shadow,V292,1b,(a) Agent-Patient,Marge was shadowed by Homer.,Homer shadowed Marge.,-45.09465026855469,-42.14194869995117,-2.9527015686035156
shatter,V129,1a,(a) Agent-Patient,The window was shattered by Homer.,Homer shattered the window.,-30.15576171875,-40.22182846069336,10.06606674194336
shock,V334,1b,(b) Theme-Experiencer,Marge was shocked by Homer.,Homer shocked Marge.,-36.86433792114258,-43.530609130859375,6.666271209716797
shake,V216,1b,(a) Agent-Patient,Marge was shaken by Homer.,Homer shook Marge.,-39.486114501953125,-46.080841064453125,6.5947265625
shoot,V221,1b,(a) Agent-Patient,Marge was shot by Homer.,Homer shot Marge.,-36.91967010498047,-39.97507095336914,3.055400848388672
shout,V099,1b,(a) Agent-Patient,The answer was shouted by Homer.,Homer shouted the answer.,-39.01466369628906,-41.97007369995117,2.9554100036621094
shove,V183,1a,(a) Agent-Patient,Marge was shoved by Homer.,Homer shoved Marge.,-42.502052307128906,-43.77863693237305,1.2765846252441406
shovel,V008,1a,(a) Agent-Patient,The snow was shovelled by Homer.,Homer shovelled the snow.,-47.55657196044922,-49.19363784790039,1.6370658874511719
show,V422,1b,(d) Other Passivizable,The method was shown by Homer.,Homer showed the method.,-34.820106506347656,-36.03274154663086,1.2126350402832031
shrink,V146,1a,(a) Agent-Patient,The sock was shrunk by Homer.,Homer shrank the sock.,-46.463043212890625,-49.54331970214844,3.0802764892578125
sicken,V335,1a,(b) Theme-Experiencer,Marge was sickened by Homer.,Homer sickened Marge.,-39.17522430419922,-44.65751647949219,5.482292175292969
sign,V062,1a,(a) Agent-Patient,The sheet was signed by Homer.,Homer signed the sheet.,-32.58219909667969,-34.126522064208984,1.5443229675292969
sip,V112,1a,(a) Agent-Patient,The drink was sipped by Homer.,Homer sipped the drink.,-42.40642547607422,-42.68128204345703,0.2748565673828125
sketch,V064,1a,(a) Agent-Patient,The drawing was sketched by Homer.,Homer sketched the drawing.,-38.81195831298828,-36.961856842041016,-1.8501014709472656
slap,V194,1b,(a) Agent-Patient,Marge was slapped by Homer.,Homer slapped Marge.,-38.518585205078125,-44.220611572265625,5.7020263671875
slay,V280,1a,(a) Agent-Patient,Marge was slain by Homer.,Homer slayed Marge.,-48.167808532714844,-41.60717010498047,-6.560638427734375
slice,V048,1b,(a) Agent-Patient,The bread was sliced by Homer.,Homer sliced the bread.,-37.01018142700195,-39.925716400146484,2.9155349731445312
slide,V178,1b,(a) Agent-Patient,Marge was slid by Homer.,Homer slid Marge.,-45.26402282714844,-47.13561248779297,1.8715896606445312
slurp,V113,1b,(a) Agent-Patient,The soup was slurped by Homer.,Homer slurped the soup.,-39.48995590209961,-40.223228454589844,0.7332725524902344
smash,V130,1b,(a) Agent-Patient,The plate was smashed by Homer.,Homer smashed the plate.,-36.179222106933594,-40.072998046875,3.8937759399414062
smell,V353,1a,(c) Experiencer-Theme,Marge was smelt by Homer.,Homer smelt Marge.,-40.16668701171875,-51.11174392700195,10.945056915283203
snap,V131,1a,(a) Agent-Patient,The ruler was snapped by Homer.,Homer snapped the ruler.,-41.72800827026367,-43.573341369628906,1.8453330993652344
soak,V169,1b,(a) Agent-Patient,Marge was soaked by Homer.,Homer soaked Marge.,-44.848419189453125,-46.941410064697266,2.0929908752441406
sell,V032,1a,(a) Agent-Patient,The car was sold by Homer.,Homer sold the car.,-29.44454574584961,-36.96821975708008,7.523674011230469
spy on,V364,1b,(c) Experiencer-Theme,Marge was spied on by Homer.,Homer spied on Marge.,-42.19844436645508,-41.66946792602539,-0.5289764404296875
spill,V010,1a,(a) Agent-Patient,The juice was spilt by Homer.,Homer spilt the juice.,-44.70587158203125,-44.119712829589844,-0.5861587524414062
splash,V165,1b,(a) Agent-Patient,Marge was splashed by Homer.,Homer splashed Marge.,-45.251853942871094,-44.84933853149414,-0.4025154113769531
splatter,V164,1a,(a) Agent-Patient,Marge was splattered by Homer.,Homer splattered Marge.,-49.29854202270508,-50.74101257324219,1.4424705505371094
split,V132,1a,(a) Agent-Patient,The shirt was split by Homer.,Homer split the shirt.,-38.695899963378906,-42.839454650878906,4.1435546875
speak to,V263,1b,(a) Agent-Patient,Marge was spoken to by Homer.,Homer spoke to Marge.,-35.49018859863281,-40.61004638671875,5.1198577880859375
spot,V363,1a,(c) Experiencer-Theme,Marge was spotted by Homer.,Homer spotted Marge.,-40.80487060546875,-39.62284851074219,-1.1820220947265625
spray,V166,1a,(a) Agent-Patient,Marge was sprayed by Homer.,Homer sprayed Marge.,-44.594749450683594,-43.85469055175781,-0.7400588989257812
spin,V163,1b,(a) Agent-Patient,Marge was spun by Homer.,Homer spun Marge.,-39.687713623046875,-42.458595275878906,2.7708816528320312
squabble with,V252,1b,(a) Agent-Patient,Marge was squabbled with by Homer.,Homer squabbled with Marge.,-44.65787887573242,-49.78295135498047,5.125072479248047
squash,V217,1a,(a) Agent-Patient,Marge was squashed by Homer.,Homer squashed Marge.,-45.28874206542969,-43.789222717285156,-1.4995193481445312
squeeze,V218,1b,(a) Agent-Patient,Marge was squeezed by Homer.,Homer squeezed Marge.,-41.25293731689453,-45.620147705078125,4.367210388183594
squirt,V167,1b,(a) Agent-Patient,Marge was squirted by Homer.,Homer squirted Marge.,-49.850738525390625,-46.69635009765625,-3.154388427734375
squish,V219,1a,(a) Agent-Patient,Marge was squished by Homer.,Homer squished Marge.,-44.809112548828125,-49.12432861328125,4.315216064453125
stab,V283,1a,(a) Agent-Patient,Marge was stabbed by Homer.,Homer stabbed Marge.,-42.213748931884766,-43.56363296508789,1.349884033203125
stain,V014,1b,(a) Agent-Patient,The tablecloth was stained by Homer.,Homer stained the tablecloth.,-43.22175598144531,-45.989471435546875,2.7677154541015625
stammer,V100,1a,(a) Agent-Patient,The apology was stammered by Homer.,Homer stammered the apology.,-43.84748077392578,-44.06342697143555,0.21594619750976562
staple,V053,1a,(a) Agent-Patient,The paper was stapled by Homer.,Homer stapled the paper.,-39.31593704223633,-42.711856842041016,3.3959197998046875
stare at,V369,1b,(c) Experiencer-Theme,Marge was stared at by Homer.,Homer stared at Marge.,-37.1605339050293,-43.44379425048828,6.283260345458984
start,V152,1b,(a) Agent-Patient,The game was started by Homer.,Homer started the game.,-32.749916076660156,-31.085208892822266,-1.6647071838378906
startle,V336,1b,(b) Theme-Experiencer,Marge was startled by Homer.,Homer startled Marge.,-42.48534393310547,-43.92236328125,1.4370193481445312
steal,V024,1b,(a) Agent-Patient,The necklace was stolen by Homer.,Homer stole the necklace.,-38.67410659790039,-39.06012725830078,0.3860206604003906
stop,V226,1a,(a) Agent-Patient,Marge was stopped by Homer.,Homer stopped Marge.,-37.524505615234375,-39.01708984375,1.492584228515625
store,V042,1b,(a) Agent-Patient,The food was stored by Homer.,Homer stored the food.,-33.3816032409668,-40.436004638671875,7.054401397705078
strangle,V284,1b,(a) Agent-Patient,Marge was strangled by Homer.,Homer strangled Marge.,-40.740386962890625,-41.15242004394531,0.4120330810546875
stroke,V207,1b,(a) Agent-Patient,Marge was stroked by Homer.,Homer stroked Marge.,-47.674888610839844,-46.54014205932617,-1.1347465515136719
study,V039,1b,(a) Agent-Patient,The book was studied by Homer.,Homer studied the book.,-33.7849006652832,-34.78878402709961,1.0038833618164062
stun,V337,1a,(b) Theme-Experiencer,Marge was stunned by Homer.,Homer stunned Marge.,-37.712398529052734,-43.00547790527344,5.293079376220703
succumb to,V403,1b,(d) Other Passivizable,The disease was succumbed to by Homer.,Homer succumbed to the disease.,-30.85723114013672,-50.287132263183594,19.429901123046875
suck,V114,1a,(a) Agent-Patient,The sweet was sucked by Homer.,Homer sucked the sweet.,-37.705299377441406,-50.558841705322266,12.85354232788086
suffocate,V285,1a,(a) Agent-Patient,Marge was suffocated by Homer.,Homer suffocated Marge.,-50.769737243652344,-47.657344818115234,-3.1123924255371094
suggest,V423,1a,(d) Other Passivizable,The visit was suggested by Homer.,Homer suggested the visit.,-39.59772872924805,-34.974578857421875,-4.623149871826172
support,V378,1a,(c) Experiencer-Theme,Marge was supported by Homer.,Homer supported Marge.,-37.78334426879883,-39.792572021484375,2.009227752685547
surprise,V338,1b,(b) Theme-Experiencer,Marge was surprised by Homer.,Homer surprised Marge.,-38.87493896484375,-41.676902770996094,2.8019638061523438
swallow,V117,1b,(a) Agent-Patient,The gum was swallowed by Homer.,Homer swallowed the gum.,-38.453983306884766,-42.98768615722656,4.533702850341797
sweep,V023,1a,(a) Agent-Patient,The floor was swept by Homer.,Homer swept the floor.,-32.81578063964844,-42.570316314697266,9.754535675048828
tail,V293,1a,(a) Agent-Patient,Marge was tailed by Homer.,Homer tailed Marge.,-41.87006759643555,-43.76963424682617,1.899566650390625
talk to,V264,1a,(a) Agent-Patient,Marge was talked to by Homer.,Homer talked to Marge.,-39.287166595458984,-43.030452728271484,3.7432861328125
tap,V195,1a,(a) Agent-Patient,Marge was tapped by Homer.,Homer tapped Marge.,-38.49254608154297,-40.48283767700195,1.9902915954589844
taste,V397,1b,(c) Experiencer-Theme,The soup was tasted by Homer.,Homer tasted the soup.,-40.7689323425293,-42.982852935791016,2.2139205932617188
teach,V227,1a,(a) Agent-Patient,Marge was taught by Homer.,Homer taught Marge.,-41.21767044067383,-40.72381591796875,-0.4938545227050781
tease,V339,1b,(b) Theme-Experiencer,Marge was teased by Homer.,Homer teased Marge.,-41.60420227050781,-43.575653076171875,1.9714508056640625
terrify,V340,1a,(b) Theme-Experiencer,Marge was terrified by Homer.,Homer terrified Marge.,-37.495819091796875,-45.13761520385742,7.641796112060547
terrorize,V341,1b,(b) Theme-Experiencer,Marge was terrorized by Homer.,Homer terrorized Marge.,-43.180511474609375,-43.31124496459961,0.13073348999023438
thank,V239,1b,(a) Agent-Patient,Marge was thanked by Homer.,Homer thanked Marge.,-35.8170280456543,-41.02507781982422,5.208049774169922
threaten,V342,1b,(b) Theme-Experiencer,Marge was threatened by Homer.,Homer threatened Marge.,-40.466373443603516,-41.03202819824219,0.5656547546386719
throw,V190,1b,(a) Agent-Patient,Marge was thrown by Homer.,Homer threw Marge.,-42.31106185913086,-41.569053649902344,-0.7420082092285156
thump,V196,1a,(a) Agent-Patient,Marge was thumped by Homer.,Homer thumped Marge.,-48.82400894165039,-45.737213134765625,-3.0867958068847656
tickle,V208,1a,(a) Agent-Patient,Marge was tickled by Homer.,Homer tickled Marge.,-45.629417419433594,-43.41399002075195,-2.2154273986816406
tie,V054,1b,(a) Agent-Patient,The shoelace was tied by Homer.,Homer tied the shoelace.,-44.1555061340332,-48.314334869384766,4.1588287353515625
toast,V142,1a,(a) Agent-Patient,The bread was toasted by Homer.,Homer toasted the bread.,-39.347129821777344,-39.37128829956055,0.024158477783203125
tell off,V246,1a,(a) Agent-Patient,Marge was told off by Homer.,Homer told off Marge.,-45.72074890136719,-45.89411163330078,0.17336273193359375
tell,V092,1b,(a) Agent-Patient,The story was told by Homer.,Homer told the story.,-25.013465881347656,-26.741111755371094,1.7276458740234375
tolerate,V379,1b,(c) Experiencer-Theme,Marge was tolerated by Homer.,Homer tolerated Marge.,-41.95515441894531,-44.16949462890625,2.2143402099609375
take,V025,1a,(a) Agent-Patient,The money was taken by Homer.,Homer took the money.,-27.559104919433594,-33.95669937133789,6.397594451904297
tear,V133,1b,(a) Agent-Patient,The magazine was torn by Homer.,Homer tore the magazine.,-39.50898742675781,-46.22572326660156,6.71673583984375
touch,V209,1b,(a) Agent-Patient,Marge was touched by Homer.,Homer touched Marge.,-37.45657730102539,-41.46438980102539,4.0078125
track,V294,1b,(a) Agent-Patient,Marge was tracked by Homer.,Homer tracked Marge.,-44.61452865600586,-41.59519958496094,-3.019329071044922
trail,V295,1a,(a) Agent-Patient,Marge was trailed by Homer.,Homer trailed Marge.,-43.762420654296875,-43.21770477294922,-0.5447158813476562
trap,V170,1a,(a) Agent-Patient,Marge was trapped by Homer.,Homer trapped Marge.,-38.294891357421875,-41.31955337524414,3.0246620178222656
trip,V301,1b,(a) Agent-Patient,Marge was tripped by Homer.,Homer tripped Marge.,-44.201412200927734,-41.95677947998047,-2.2446327209472656
trust,V380,1b,(c) Experiencer-Theme,Marge was trusted by Homer.,Homer trusted Marge.,-40.4286003112793,-41.71480941772461,1.2862091064453125
twist,V012,1b,(a) Agent-Patient,The handle was twisted by Homer.,Homer twisted the handle.,-33.47435760498047,-40.7523193359375,7.277961730957031
type,V065,1b,(a) Agent-Patient,The list was typed by Homer.,Homer typed the list.,-37.932762145996094,-39.00152587890625,1.0687637329101562
unbolt,V057,1b,(a) Agent-Patient,The gate was unbolted by Homer.,Homer unbolted the gate.,-47.10927200317383,-46.39217758178711,-0.7170944213867188
understand,V381,1b,(c) Experiencer-Theme,Marge was understood by Homer.,Homer understood Marge.,-39.12834167480469,-45.89411926269531,6.765777587890625
undergo,V402,1a,(d) Other Passivizable,The surgery was undergone by Homer.,Homer underwent the surgery.,-31.516313552856445,-41.88099670410156,10.364683151245117
unlock,V058,1a,(a) Agent-Patient,The door was unlocked by Homer.,Homer unlocked the door.,-31.380916595458984,-34.900177001953125,3.5192604064941406
untie,V211,1a,(a) Agent-Patient,Marge was untied by Homer.,Homer untied Marge.,-44.687782287597656,-44.771610260009766,0.08382797241210938
unzip,V059,1b,(a) Agent-Patient,The case was unzipped by Homer.,Homer unzipped the case.,-31.401479721069336,-44.491912841796875,13.090433120727539
upset,V343,1a,(b) Theme-Experiencer,Marge was upset by Homer.,Homer upset Marge.,-38.63953399658203,-41.081661224365234,2.442127227783203
varnish,V061,1b,(a) Agent-Patient,The chair was varnished by Homer.,Homer varnished the chair.,-51.26740646362305,-49.4793586730957,-1.7880477905273438
visit,V261,1a,(a) Agent-Patient,Marge was visited by Homer.,Homer visited Marge.,-39.192569732666016,-38.58660888671875,-0.6059608459472656
want,V399,1b,(c) Experiencer-Theme,The cake was wanted by Homer.,Homer wanted the cake.,-28.728145599365234,-41.328941345214844,12.60079574584961
warn,V270,1b,(a) Agent-Patient,Marge was warned by Homer.,Homer warned Marge.,-38.815711975097656,-41.24216842651367,2.4264564514160156
abandon,V286,1a,(a) Agent-Patient,Homer was abandonned by Marge.,Marge abandonned Homer.,-50.881988525390625,-52.409812927246094,1.5278244018554688
accompany,V296,1a,(a) Agent-Patient,Homer was accompanied by Marge.,Marge accompanied Homer.,-38.896453857421875,-38.191402435302734,-0.7050514221191406
admire,V346,1a,(c) Experiencer-Theme,Homer was admired by Marge.,Marge admired Homer.,-38.9305305480957,-40.36967468261719,1.4391441345214844
adore,V347,1b,(c) Experiencer-Theme,Homer was adored by Marge.,Marge adored Homer.,-41.92265319824219,-40.411373138427734,-1.5112800598144531
advise,V268,1a,(a) Agent-Patient,Homer was advised by Marge.,Marge advised Homer.,-40.775455474853516,-43.04854965209961,2.2730941772460938
aggravate,V302,1b,(b) Theme-Experiencer,Homer was aggravated by Marge.,Marge aggravated Homer.,-45.354644775390625,-48.96933364868164,3.6146888732910156
agree with,V247,1b,(a) Agent-Patient,Homer was agreed with by Marge.,Marge agreed with Homer.,-37.912742614746094,-51.69503402709961,13.782291412353516
amaze,V303,1a,(b) Theme-Experiencer,Homer was amazed by Marge.,Marge amazed Homer.,-42.44384765625,-41.91992950439453,-0.5239181518554688
amuse,V304,1b,(b) Theme-Experiencer,Homer was amused by Marge.,Marge amused Homer.,-37.94150924682617,-42.12359619140625,4.182086944580078
anger,V305,1a,(b) Theme-Experiencer,Homer was angered by Marge.,Marge angered Homer.,-41.923309326171875,-42.920101165771484,0.9967918395996094
annoy,V306,1b,(b) Theme-Experiencer,Homer was annoyed by Marge.,Marge annoyed Homer.,-40.957420349121094,-39.33154296875,-1.6258773803710938
