Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
justify,V408,1b,(d) Other Passivizable,The claim was justified by Homer,Homer justified the claim,-34.468753814697266,-31.82395362854004,-2.6448001861572266
keep,V041,1a,(a) Agent-Patient,The photograph was kept by Homer,Homer kept the photograph,-32.33824157714844,-34.707969665527344,2.3697280883789062
kick,V192,1b,(a) Agent-Patient,Marge was kicked by Homer,Homer kicked Marge,-37.40101623535156,-41.415157318115234,4.014141082763672
kill,V278,1a,(a) Agent-Patient,Marge was killed by Homer,Homer killed Marge,-36.35044860839844,-39.53716278076172,3.1867141723632812
kiss,V204,1a,(a) Agent-Patient,Marge was kissed by Homer,Homer kissed Marge,-42.17989730834961,-42.29484558105469,0.11494827270507812
knead,V076,1b,(a) Agent-Patient,The dough was kneaded by Homer,Homer kneaded the dough,-42.845306396484375,-51.49240493774414,8.647098541259766
know,V373,1a,(c) Experiencer-Theme,Marge was known by Homer,Homer knew Marge,-37.012420654296875,-39.33942413330078,2.3270034790039062
knife,V282,1a,(a) Agent-Patient,Marge was knifed by Homer,Homer knifed Marge,-45.281158447265625,-49.21491622924805,3.933757781982422
knit,V070,1b,(a) Agent-Patient,The jumper was knitted by Homer,Homer knitted the jumper,-41.63458251953125,-47.18281173706055,5.548229217529297
knock,V193,1a,(a) Agent-Patient,Marge was knocked by Homer,Homer knocked Marge,-39.27863693237305,-42.215179443359375,2.936542510986328
lace,V050,1b,(a) Agent-Patient,The shoe was laced by Homer,Homer laced the shoe,-35.4896240234375,-38.833221435546875,3.343597412109375
learn,V037,1a,(a) Agent-Patient,The poem was learnt by Homer,Homer learnt the poem,-39.954715728759766,-36.470863342285156,-3.4838523864746094
lead,V299,1a,(a) Agent-Patient,Marge was led by Homer,Homer led Marge,-33.298648834228516,-36.77183151245117,3.4731826782226562
leave,V222,1b,(a) Agent-Patient,Marge was left by Homer,Homer left Marge,-34.99569320678711,-39.82469940185547,4.829006195068359
lick,V205,1b,(a) Agent-Patient,Marge was licked by Homer,Homer licked Marge,-43.46086883544922,-46.35235595703125,2.8914871215820312
lift,V160,1a,(a) Agent-Patient,Marge was lifted by Homer,Homer lifted Marge,-38.682472229003906,-39.487640380859375,0.8051681518554688
like,V374,1b,(c) Experiencer-Theme,Marge was liked by Homer,Homer liked Marge,-37.08357620239258,-40.57574462890625,3.492168426513672
listen to,V367,1b,(c) Experiencer-Theme,Marge was listened to by Homer,Homer listened to Marge,-38.58648681640625,-41.57493591308594,2.9884490966796875
loathe,V392,1a,(c) Experiencer-Theme,Marge was loathed by Homer,Homer loathed Marge,-42.19605255126953,-46.67518997192383,4.479137420654297
lock,V051,1a,(a) Agent-Patient,The door was locked by Homer,Homer locked the door,-28.81008529663086,-30.498510360717773,1.688425064086914
look at,V368,1a,(c) Experiencer-Theme,Marge was looked at by Homer,Homer looked at Marge,-38.71207046508789,-42.070831298828125,3.3587608337402344
love,V375,1a,(c) Experiencer-Theme,Marge was loved by Homer,Homer loved Marge,-36.58449172973633,-40.612266540527344,4.027774810791016
lower,V161,1b,(a) Agent-Patient,Marge was lowered by Homer,Homer lowered Marge,-41.2773323059082,-39.12696075439453,-2.150371551513672
make,V071,1a,(a) Agent-Patient,The dinner was made by Homer,Homer made the dinner,-31.782630920410156,-29.129257202148438,-2.6533737182617188
marry,V258,1b,(a) Agent-Patient,Marge was married by Homer,Homer married Marge,-35.64990234375,-42.25627899169922,6.606376647949219
mash,V047,1a,(a) Agent-Patient,The potato was mashed by Homer,Homer mashed the potato,-37.19673538208008,-38.945491790771484,1.7487564086914062
melt,V079,1a,(a) Agent-Patient,The butter was melted by Homer,Homer melted the butter,-36.021156311035156,-35.84595489501953,-0.175201416015625
memorize,V038,1b,(a) Agent-Patient,The route was memorized by Homer,Homer memorized the route,-37.835411071777344,-39.971920013427734,2.1365089416503906
mention,V104,1b,(a) Agent-Patient,The party was mentioned by Homer,Homer mentioned the party,-32.4931640625,-32.89176559448242,0.3986015319824219
meet,V260,1b,(a) Agent-Patient,Marge was met by Homer,Homer met Marge,-37.30385971069336,-40.586891174316406,3.283031463623047
miss,V376,1b,(c) Experiencer-Theme,Marge was missed by Homer,Homer missed Marge,-39.623897552490234,-39.9559211730957,0.33202362060546875
mock,V243,1b,(a) Agent-Patient,Marge was mocked by Homer,Homer mocked Marge,-38.26560592651367,-39.686073303222656,1.4204673767089844
move,V176,1b,(a) Agent-Patient,Marge was moved by Homer,Homer moved Marge,-37.74137496948242,-38.96045684814453,1.2190818786621094
mumble,V095,1b,(a) Agent-Patient,The apology was mumbled by Homer,Homer mumbled the apology,-43.65172576904297,-44.90215301513672,1.25042724609375
munch,V110,1a,(a) Agent-Patient,The chocolate was munched by Homer,Homer munched the chocolate,-43.26966857910156,-49.93320083618164,6.663532257080078
murder,V279,1b,(a) Agent-Patient,Marge was murdered by Homer,Homer murdered Marge,-37.999488830566406,-40.45157241821289,2.4520835876464844
mutter,V096,1a,(a) Agent-Patient,The swear-word was muttered by Homer,Homer muttered the swear-word,-54.042823791503906,-49.437137603759766,-4.605686187744141
need,V398,1a,(c) Experiencer-Theme,The water was needed by Homer,Homer needed the water,-29.826549530029297,-35.527503967285156,5.700954437255859
nibble,V111,1b,(a) Agent-Patient,The biscuit was nibbled by Homer,Homer nibbled the biscuit,-45.30905532836914,-52.684295654296875,7.375240325927734
discern,V395,1b,(c) Experiencer-Theme,The leader was nominated by Homer,Homer nominated the leader,-38.554473876953125,-35.58074188232422,-2.9737319946289062
notice,V350,1b,(c) Experiencer-Theme,Marge was noticed by Homer,Homer noticed Marge,-38.18339538574219,-36.833106994628906,-1.3502883911132812
nullify,V411,1a,(d) Other Passivizable,The attempt was nullified by Homer,Homer nullified the attempt,-42.36199951171875,-35.2650260925293,-7.096973419189453
obscure,V418,1b,(d) Other Passivizable,The scandal was obscured by Homer,Homer obscured the scandal,-41.61766815185547,-34.53961181640625,-7.078056335449219
observe,V359,1a,(c) Experiencer-Theme,Marge was observed by Homer,Homer observed Marge,-40.2723503112793,-37.121978759765625,-3.150371551513672
overhear,V360,1b,(c) Experiencer-Theme,Marge was overheard by Homer,Homer overheard Marge,-41.27475357055664,-39.243743896484375,-2.0310096740722656
own,V406,1a,(d) Other Passivizable,The computer was owned by Homer,Homer owned the computer,-32.412559509277344,-30.746198654174805,-1.666360855102539
paint,V060,1a,(a) Agent-Patient,The ceiling was painted by Homer,Homer painted the ceiling,-35.640655517578125,-34.58454895019531,-1.0561065673828125
pat,V206,1a,(a) Agent-Patient,Marge was patted by Homer,Homer patted Marge,-43.62025451660156,-49.275001525878906,5.654747009277344
perform,V084,1b,(a) Agent-Patient,The play was performed by Homer,Homer performed the play,-33.86431884765625,-29.119850158691406,-4.744468688964844
photograph,V214,1b,(a) Agent-Patient,Marge was photographed by Homer,Homer photographed Marge,-40.79590606689453,-38.8243408203125,-1.9715652465820312
pinch,V200,1b,(a) Agent-Patient,Marge was pinched by Homer,Homer pinched Marge,-44.00298309326172,-47.31853485107422,3.3155517578125
play,V085,1a,(a) Agent-Patient,The record was played by Homer,Homer played the record,-33.708885192871094,-31.1054630279541,-2.603422164916992
please,V327,1b,(b) Theme-Experiencer,Marge was pleased by Homer,Homer pleased Marge,-39.837158203125,-42.805145263671875,2.967987060546875
pocket,V017,1a,(a) Agent-Patient,The money was pocketed by Homer,Homer pocketed the money,-36.510780334472656,-30.794923782348633,-5.715856552124023
poke,V203,1b,(a) Agent-Patient,Marge was poked by Homer,Homer poked Marge,-39.98649597167969,-45.21318817138672,5.226692199707031
polish,V016,1b,(a) Agent-Patient,The medal was polished by Homer,Homer polished the medal,-39.04951477050781,-38.73729705810547,-0.31221771240234375
pop,V145,1b,(a) Agent-Patient,The balloon was popped by Homer,Homer popped the balloon,-36.0006217956543,-39.75657272338867,3.755950927734375
position,V003,1b,(a) Agent-Patient,The ornament was positioned by Homer,Homer positioned the ornament,-37.41673278808594,-39.27256774902344,1.8558349609375
possess,V407,1b,(d) Other Passivizable,The ticket was possessed by Homer,Homer possessed the ticket,-39.3930778503418,-37.33126449584961,-2.0618133544921875
post,V026,1b,(a) Agent-Patient,The letter was posted by Homer,Homer posted the letter,-30.985511779785156,-29.56839370727539,-1.4171180725097656
pot,V018,1b,(a) Agent-Patient,The ball was potted by Homer,Homer potted the ball,-33.47621154785156,-35.41307067871094,1.936859130859375
pour,V009,1b,(a) Agent-Patient,The coke was poured by Homer,Homer poured the coke,-40.33446502685547,-43.83268737792969,3.4982223510742188
praise,V238,1b,(a) Agent-Patient,Marge was praised by Homer,Homer praised Marge,-38.777042388916016,-39.858726501464844,1.0816841125488281
predict,V420,1b,(d) Other Passivizable,The outcome was predicted by Homer,Homer predicted the outcome,-32.0596809387207,-31.01306915283203,-1.0466117858886719
proclaim,V419,1a,(d) Other Passivizable,The truth was proclaimed by Homer,Homer proclaimed the truth,-35.265132904052734,-33.286678314208984,-1.97845458984375
propose,V105,1a,(a) Agent-Patient,The toast was proposed by Homer,Homer proposed the toast,-37.32319641113281,-36.7989501953125,-0.5242462158203125
prove,V409,1a,(d) Other Passivizable,The theory was proven by Homer,Homer proved the theory,-31.56041717529297,-32.97337341308594,1.4129562377929688
provoke,V328,1b,(b) Theme-Experiencer,Marge was provoked by Homer,Homer provoked Marge,-41.307735443115234,-39.16127014160156,-2.146465301513672
pull,V181,1a,(a) Agent-Patient,Marge was pulled by Homer,Homer pulled Marge,-37.62330627441406,-40.83216094970703,3.2088546752929688
punch,V201,1a,(a) Agent-Patient,Marge was punched by Homer,Homer punched Marge,-39.01272201538086,-40.78816604614258,1.7754440307617188
punish,V244,1a,(a) Agent-Patient,Marge was punished by Homer,Homer punished Marge,-40.22021484375,-40.39097595214844,0.1707611083984375
pursue,V291,1a,(a) Agent-Patient,Marge was pursued by Homer,Homer pursued Marge,-39.87866973876953,-38.291297912597656,-1.587371826171875
push,V182,1b,(a) Agent-Patient,Marge was pushed by Homer,Homer pushed Marge,-37.261436462402344,-41.231231689453125,3.9697952270507812
puzzle,V329,1a,(b) Theme-Experiencer,Marge was puzzled by Homer,Homer puzzled Marge,-42.78420639038086,-40.328495025634766,-2.4557113647460938
quarrel with,V251,1a,(a) Agent-Patient,Marge was quarrelled with by Homer,Homer quarrelled with Marge,-48.92622375488281,-56.96263885498047,8.036415100097656
quote,V089,1b,(a) Agent-Patient,The speech was quoted by Homer,Homer quoted the speech,-35.574180603027344,-29.814542770385742,-5.759637832641602
race,V288,1a,(a) Agent-Patient,Marge was raced by Homer,Homer raced Marge,-42.01008605957031,-43.59725570678711,1.5871696472167969
raise,V162,1a,(a) Agent-Patient,Marge was raised by Homer,Homer raised Marge,-37.71402359008789,-38.8533821105957,1.1393585205078125
read,V090,1a,(a) Agent-Patient,The paper was read by Homer,Homer read the paper,-27.741474151611328,-30.72493553161621,2.983461380004883
reassure,V330,1b,(b) Theme-Experiencer,Marge was reassured by Homer,Homer reassured Marge,-42.00876235961914,-43.65508270263672,1.6463203430175781
receive,V400,1a,(d) Other Passivizable,The present was received by Homer,Homer received the present,-32.09959030151367,-37.09429931640625,4.994709014892578
recite,V091,1b,(a) Agent-Patient,The prayer was recited by Homer,Homer recited the prayer,-38.141414642333984,-37.9490852355957,-0.19232940673828125
recognize,V361,1b,(c) Experiencer-Theme,Marge was recognized by Homer,Homer recognized Marge,-39.7357292175293,-39.283538818359375,-0.4521903991699219
record,V215,1a,(a) Agent-Patient,Marge was recorded by Homer,Homer recorded Marge,-41.25415802001953,-37.574440002441406,-3.679718017578125
remember,V362,1b,(c) Experiencer-Theme,Marge was remembered by Homer,Homer remembered Marge,-37.466854095458984,-39.11728286743164,1.6504287719726562
remove,V171,1b,(a) Agent-Patient,Marge was removed by Homer,Homer removed Marge,-38.68951416015625,-38.41706466674805,-0.2724494934082031
repeat,V106,1b,(a) Agent-Patient,The claim was repeated by Homer,Homer repeated the claim,-30.675458908081055,-30.45429801940918,-0.221160888671875
report,V107,1a,(a) Agent-Patient,The event was reported by Homer,Homer reported the event,-30.131738662719727,-27.17165184020996,-2.9600868225097656
repulse,V331,1a,(b) Theme-Experiencer,Marge was repulsed by Homer,Homer repulsed Marge,-45.263675689697266,-43.54698944091797,-1.7166862487792969
rescue,V155,1b,(a) Agent-Patient,Marge was rescued by Homer,Homer rescued Marge,-39.15214157104492,-38.716217041015625,-0.4359245300292969
resent,V393,1b,(c) Experiencer-Theme,Marge was resented by Homer,Homer resented Marge,-44.02677536010742,-44.85199737548828,0.8252220153808594
respect,V377,1b,(c) Experiencer-Theme,Marge was respected by Homer,Homer respected Marge,-40.87611770629883,-42.310302734375,1.4341850280761719
reveal,V421,1a,(d) Other Passivizable,The decision was revealed by Homer,Homer revealed the decision,-34.336151123046875,-28.2827091217041,-6.053442001342773
reward,V231,1b,(a) Agent-Patient,Marge was rewarded by Homer,Homer rewarded Marge,-39.90625,-40.71562957763672,0.8093795776367188
rinse,V022,1b,(a) Agent-Patient,The vase was rinsed by Homer,Homer rinsed the vase,-43.34542465209961,-43.82789611816406,0.4824714660644531
rip,V128,1b,(a) Agent-Patient,The T-shirt was ripped by Homer,Homer ripped the T-shirt,-41.26202392578125,-38.98295593261719,-2.2790679931640625
roar,V097,1b,(a) Agent-Patient,The insult was roared by Homer,Homer roared the insult,-44.380035400390625,-39.3098258972168,-5.070209503173828
rob,V230,1a,(a) Agent-Patient,Marge was robbed by Homer,Homer robbed Marge,-41.01734161376953,-42.38763427734375,1.3702926635742188
roll,V177,1a,(a) Agent-Patient,Marge was rolled by Homer,Homer rolled Marge,-39.79974365234375,-42.22425842285156,2.4245147705078125
row,V031,1a,(a) Agent-Patient,The boat was rowed by Homer,Homer rowed the boat,-39.9799919128418,-37.89268493652344,-2.0873069763183594
ruin,V123,1a,(a) Agent-Patient,The sofa was ruined by Homer,Homer ruined the sofa,-39.22603225708008,-40.232933044433594,1.0069007873535156
sadden,V332,1b,(b) Theme-Experiencer,Marge was saddened by Homer,Homer saddened Marge,-42.24492645263672,-42.9356689453125,0.6907424926757812
sing,V086,1b,(a) Agent-Patient,The song was sung by Homer,Homer sang the song,-36.81645584106445,-24.476165771484375,-12.340290069580078
see,V351,1a,(c) Experiencer-Theme,Marge was seen by Homer,Homer saw Marge,-35.68764877319336,-37.19190979003906,1.5042610168457031
saw,V044,1a,(a) Agent-Patient,The wood was sawn by Homer,Homer sawed the wood,-38.912052154541016,-42.45423889160156,3.542186737060547
scare,V333,1a,(b) Theme-Experiencer,Marge was scared by Homer,Homer scared Marge,-39.21289825439453,-42.738311767578125,3.5254135131835938
scold,V245,1b,(a) Agent-Patient,Marge was scolded by Homer,Homer scolded Marge,-42.056068420410156,-45.54448699951172,3.4884185791015625
scoop,V007,1b,(a) Agent-Patient,The ice-cream was scooped by Homer,Homer scooped the ice-cream,-41.41054153442383,-43.57522964477539,2.1646881103515625
scratch,V202,1b,(a) Agent-Patient,Marge was scratched by Homer,Homer scratched Marge,-42.89379119873047,-43.231956481933594,0.338165283203125
scream,V098,1a,(a) Agent-Patient,The warning was screamed by Homer,Homer screamed the warning,-39.66072463989258,-37.708160400390625,-1.9525642395019531
seal,V052,1b,(a) Agent-Patient,The envelope was sealed by Homer,Homer sealed the envelope,-34.43628692626953,-38.584556579589844,4.1482696533203125
search,V087,1b,(a) Agent-Patient,The area was searched by Homer,Homer searched the area,-30.581623077392578,-29.995466232299805,-0.5861568450927734
seize,V036,1b,(a) Agent-Patient,The note was seized by Homer,Homer seized the note,-33.60078048706055,-33.200714111328125,-0.4000663757324219
sense,V352,1b,(c) Experiencer-Theme,Marge was sensed by Homer,Homer sensed Marge,-42.255332946777344,-43.85247802734375,1.5971450805664062
send,V027,1a,(a) Agent-Patient,The parcel was sent by Homer,Homer sent the parcel,-32.32014465332031,-33.3763427734375,1.0561981201171875
sew,V072,1b,(a) Agent-Patient,The cushion was sewn by Homer,Homer sewed the cushion,-45.808692932128906,-43.16051483154297,-2.6481781005859375
shadow,V292,1b,(a) Agent-Patient,Marge was shadowed by Homer,Homer shadowed Marge,-41.808197021484375,-43.770774841308594,1.9625778198242188
shatter,V129,1a,(a) Agent-Patient,The window was shattered by Homer,Homer shattered the window,-33.936439514160156,-31.848596572875977,-2.0878429412841797
shock,V334,1b,(b) Theme-Experiencer,Marge was shocked by Homer,Homer shocked Marge,-39.406864166259766,-41.395545959472656,1.9886817932128906
shake,V216,1b,(a) Agent-Patient,Marge was shaken by Homer,Homer shook Marge,-37.01054763793945,-39.38718032836914,2.3766326904296875
shoot,V221,1b,(a) Agent-Patient,Marge was shot by Homer,Homer shot Marge,-34.988128662109375,-38.207786560058594,3.2196578979492188
shout,V099,1b,(a) Agent-Patient,The answer was shouted by Homer,Homer shouted the answer,-37.8809814453125,-37.031394958496094,-0.8495864868164062
shove,V183,1a,(a) Agent-Patient,Marge was shoved by Homer,Homer shoved Marge,-41.78982925415039,-42.43318176269531,0.6433525085449219
shovel,V008,1a,(a) Agent-Patient,The snow was shovelled by Homer,Homer shovelled the snow,-43.541542053222656,-44.942626953125,1.4010848999023438
show,V422,1b,(d) Other Passivizable,The method was shown by Homer,Homer showed the method,-32.1461181640625,-32.2167854309082,0.07066726684570312
shrink,V146,1a,(a) Agent-Patient,The sock was shrunk by Homer,Homer shrank the sock,-43.102256774902344,-46.88634490966797,3.784088134765625
sicken,V335,1a,(b) Theme-Experiencer,Marge was sickened by Homer,Homer sickened Marge,-42.70410919189453,-42.80998611450195,0.10587692260742188
sign,V062,1a,(a) Agent-Patient,The sheet was signed by Homer,Homer signed the sheet,-37.823612213134766,-32.99916076660156,-4.824451446533203
sip,V112,1a,(a) Agent-Patient,The drink was sipped by Homer,Homer sipped the drink,-37.97187042236328,-39.730796813964844,1.7589263916015625
sketch,V064,1a,(a) Agent-Patient,The drawing was sketched by Homer,Homer sketched the drawing,-40.856597900390625,-36.09225845336914,-4.764339447021484
slap,V194,1b,(a) Agent-Patient,Marge was slapped by Homer,Homer slapped Marge,-40.16008377075195,-42.44321060180664,2.2831268310546875
slay,V280,1a,(a) Agent-Patient,Marge was slain by Homer,Homer slayed Marge,-47.07148742675781,-42.353057861328125,-4.7184295654296875
slice,V048,1b,(a) Agent-Patient,The bread was sliced by Homer,Homer sliced the bread,-36.927242279052734,-38.345218658447266,1.4179763793945312
slide,V178,1b,(a) Agent-Patient,Marge was slid by Homer,Homer slid Marge,-39.90460205078125,-45.344337463378906,5.439735412597656
slurp,V113,1b,(a) Agent-Patient,The soup was slurped by Homer,Homer slurped the soup,-45.62609100341797,-54.326961517333984,8.700870513916016
smash,V130,1b,(a) Agent-Patient,The plate was smashed by Homer,Homer smashed the plate,-35.18757247924805,-33.63792419433594,-1.5496482849121094
smell,V353,1a,(c) Experiencer-Theme,Marge was smelt by Homer,Homer smelt Marge,-43.81028747558594,-48.459205627441406,4.648918151855469
snap,V131,1a,(a) Agent-Patient,The ruler was snapped by Homer,Homer snapped the ruler,-39.25713348388672,-36.536373138427734,-2.7207603454589844
soak,V169,1b,(a) Agent-Patient,Marge was soaked by Homer,Homer soaked Marge,-42.3118782043457,-41.92735290527344,-0.3845252990722656
sell,V032,1a,(a) Agent-Patient,The car was sold by Homer,Homer sold the car,-32.73063659667969,-28.157438278198242,-4.573198318481445
spy on,V364,1b,(c) Experiencer-Theme,Marge was spied on by Homer,Homer spied on Marge,-43.983062744140625,-45.901432037353516,1.9183692932128906
spill,V010,1a,(a) Agent-Patient,The juice was spilt by Homer,Homer spilt the juice,-41.09351348876953,-37.369728088378906,-3.723785400390625
splash,V165,1b,(a) Agent-Patient,Marge was splashed by Homer,Homer splashed Marge,-43.465553283691406,-44.92334747314453,1.457794189453125
splatter,V164,1a,(a) Agent-Patient,Marge was splattered by Homer,Homer splattered Marge,-44.57172393798828,-47.9801139831543,3.4083900451660156
split,V132,1a,(a) Agent-Patient,The shirt was split by Homer,Homer split the shirt,-37.204219818115234,-37.49877166748047,0.2945518493652344
speak to,V263,1b,(a) Agent-Patient,Marge was spoken to by Homer,Homer spoke to Marge,-38.28974151611328,-45.55585861206055,7.266117095947266
spot,V363,1a,(c) Experiencer-Theme,Marge was spotted by Homer,Homer spotted Marge,-37.16929244995117,-36.96775817871094,-0.20153427124023438
spray,V166,1a,(a) Agent-Patient,Marge was sprayed by Homer,Homer sprayed Marge,-39.24685287475586,-40.25469970703125,1.0078468322753906
spin,V163,1b,(a) Agent-Patient,Marge was spun by Homer,Homer spun Marge,-36.567325592041016,-42.266780853271484,5.699455261230469
squabble with,V252,1b,(a) Agent-Patient,Marge was squabbled with by Homer,Homer squabbled with Marge,-53.716407775878906,-64.41581726074219,10.699409484863281
squash,V217,1a,(a) Agent-Patient,Marge was squashed by Homer,Homer squashed Marge,-43.24298858642578,-44.50254821777344,1.2595596313476562
squeeze,V218,1b,(a) Agent-Patient,Marge was squeezed by Homer,Homer squeezed Marge,-41.86543273925781,-43.68023681640625,1.8148040771484375
squirt,V167,1b,(a) Agent-Patient,Marge was squirted by Homer,Homer squirted Marge,-46.23676681518555,-50.05329513549805,3.8165283203125
squish,V219,1a,(a) Agent-Patient,Marge was squished by Homer,Homer squished Marge,-45.71578598022461,-48.86933135986328,3.153545379638672
stab,V283,1a,(a) Agent-Patient,Marge was stabbed by Homer,Homer stabbed Marge,-38.69891357421875,-42.044334411621094,3.3454208374023438
stain,V014,1b,(a) Agent-Patient,The tablecloth was stained by Homer,Homer stained the tablecloth,-49.9137077331543,-43.371253967285156,-6.542453765869141
stammer,V100,1a,(a) Agent-Patient,The apology was stammered by Homer,Homer stammered the apology,-48.362754821777344,-48.177188873291016,-0.18556594848632812
staple,V053,1a,(a) Agent-Patient,The paper was stapled by Homer,Homer stapled the paper,-39.61152648925781,-43.536964416503906,3.9254379272460938
stare at,V369,1b,(c) Experiencer-Theme,Marge was stared at by Homer,Homer stared at Marge,-40.27363204956055,-43.444610595703125,3.170978546142578
start,V152,1b,(a) Agent-Patient,The game was started by Homer,Homer started the game,-29.34186553955078,-27.096328735351562,-2.2455368041992188
startle,V336,1b,(b) Theme-Experiencer,Marge was startled by Homer,Homer startled Marge,-41.12834930419922,-40.56338882446289,-0.5649604797363281
steal,V024,1b,(a) Agent-Patient,The necklace was stolen by Homer,Homer stole the necklace,-43.308990478515625,-37.74228286743164,-5.566707611083984
stop,V226,1a,(a) Agent-Patient,Marge was stopped by Homer,Homer stopped Marge,-37.60730743408203,-38.00286865234375,0.39556121826171875
store,V042,1b,(a) Agent-Patient,The food was stored by Homer,Homer stored the food,-31.84390640258789,-34.97351837158203,3.1296119689941406
strangle,V284,1b,(a) Agent-Patient,Marge was strangled by Homer,Homer strangled Marge,-41.051639556884766,-40.83660888671875,-0.21503067016601562
stroke,V207,1b,(a) Agent-Patient,Marge was stroked by Homer,Homer stroked Marge,-43.78583526611328,-46.07139587402344,2.2855606079101562
study,V039,1b,(a) Agent-Patient,The book was studied by Homer,Homer studied the book,-34.16434097290039,-32.30342102050781,-1.8609199523925781
stun,V337,1a,(b) Theme-Experiencer,Marge was stunned by Homer,Homer stunned Marge,-39.830406188964844,-41.101741790771484,1.2713356018066406
succumb to,V403,1b,(d) Other Passivizable,The disease was succumbed to by Homer,Homer succumbed to the disease,-33.9919548034668,-48.426448822021484,14.434494018554688
suck,V114,1a,(a) Agent-Patient,The sweet was sucked by Homer,Homer sucked the sweet,-34.810279846191406,-42.39399719238281,7.583717346191406
suffocate,V285,1a,(a) Agent-Patient,Marge was suffocated by Homer,Homer suffocated Marge,-43.74029541015625,-45.65165328979492,1.9113578796386719
suggest,V423,1a,(d) Other Passivizable,The visit was suggested by Homer,Homer suggested the visit,-33.487369537353516,-31.354881286621094,-2.132488250732422
support,V378,1a,(c) Experiencer-Theme,Marge was supported by Homer,Homer supported Marge,-38.1422004699707,-39.56564712524414,1.4234466552734375
surprise,V338,1b,(b) Theme-Experiencer,Marge was surprised by Homer,Homer surprised Marge,-37.92375183105469,-40.82136535644531,2.897613525390625
swallow,V117,1b,(a) Agent-Patient,The gum was swallowed by Homer,Homer swallowed the gum,-36.46075439453125,-35.995079040527344,-0.46567535400390625
sweep,V023,1a,(a) Agent-Patient,The floor was swept by Homer,Homer swept the floor,-35.16234588623047,-36.454219818115234,1.2918739318847656
tail,V293,1a,(a) Agent-Patient,Marge was tailed by Homer,Homer tailed Marge,-44.226043701171875,-44.82865524291992,0.6026115417480469
talk to,V264,1a,(a) Agent-Patient,Marge was talked to by Homer,Homer talked to Marge,-37.234798431396484,-43.817039489746094,6.582241058349609
tap,V195,1a,(a) Agent-Patient,Marge was tapped by Homer,Homer tapped Marge,-40.7801513671875,-41.90837478637695,1.1282234191894531
taste,V397,1b,(c) Experiencer-Theme,The soup was tasted by Homer,Homer tasted the soup,-38.46581268310547,-45.09013366699219,6.624320983886719
teach,V227,1a,(a) Agent-Patient,Marge was taught by Homer,Homer taught Marge,-36.13093566894531,-40.137691497802734,4.006755828857422
tease,V339,1b,(b) Theme-Experiencer,Marge was teased by Homer,Homer teased Marge,-40.81675720214844,-40.44704055786133,-0.3697166442871094
terrify,V340,1a,(b) Theme-Experiencer,Marge was terrified by Homer,Homer terrified Marge,-40.74237823486328,-43.65692901611328,2.91455078125
terrorize,V341,1b,(b) Theme-Experiencer,Marge was terrorized by Homer,Homer terrorized Marge,-42.87802505493164,-47.291324615478516,4.413299560546875
thank,V239,1b,(a) Agent-Patient,Marge was thanked by Homer,Homer thanked Marge,-39.18476104736328,-43.02320098876953,3.83843994140625
threaten,V342,1b,(b) Theme-Experiencer,Marge was threatened by Homer,Homer threatened Marge,-40.817474365234375,-40.23944854736328,-0.5780258178710938
throw,V190,1b,(a) Agent-Patient,Marge was thrown by Homer,Homer threw Marge,-35.61602020263672,-37.16436004638672,1.54833984375
thump,V196,1a,(a) Agent-Patient,Marge was thumped by Homer,Homer thumped Marge,-45.93907928466797,-50.37926483154297,4.440185546875
tickle,V208,1a,(a) Agent-Patient,Marge was tickled by Homer,Homer tickled Marge,-45.170509338378906,-47.25642395019531,2.0859146118164062
tie,V054,1b,(a) Agent-Patient,The shoelace was tied by Homer,Homer tied the shoelace,-36.299076080322266,-43.77372360229492,7.474647521972656
toast,V142,1a,(a) Agent-Patient,The bread was toasted by Homer,Homer toasted the bread,-39.07817459106445,-38.419410705566406,-0.6587638854980469
tell off,V246,1a,(a) Agent-Patient,Marge was told off by Homer,Homer told off Marge,-47.93307876586914,-44.24730682373047,-3.685771942138672
tell,V092,1b,(a) Agent-Patient,The story was told by Homer,Homer told the story,-25.74357032775879,-23.94161033630371,-1.8019599914550781
tolerate,V379,1b,(c) Experiencer-Theme,Marge was tolerated by Homer,Homer tolerated Marge,-43.5527458190918,-41.63076400756836,-1.9219818115234375
take,V025,1a,(a) Agent-Patient,The money was taken by Homer,Homer took the money,-29.17450714111328,-26.160913467407227,-3.0135936737060547
tear,V133,1b,(a) Agent-Patient,The magazine was torn by Homer,Homer tore the magazine,-40.49592208862305,-36.28290557861328,-4.213016510009766
touch,V209,1b,(a) Agent-Patient,Marge was touched by Homer,Homer touched Marge,-40.425228118896484,-41.123924255371094,0.6986961364746094
track,V294,1b,(a) Agent-Patient,Marge was tracked by Homer,Homer tracked Marge,-41.16093826293945,-40.798789978027344,-0.3621482849121094
trail,V295,1a,(a) Agent-Patient,Marge was trailed by Homer,Homer trailed Marge,-41.029781341552734,-42.59477996826172,1.5649986267089844
trap,V170,1a,(a) Agent-Patient,Marge was trapped by Homer,Homer trapped Marge,-37.895267486572266,-40.66336441040039,2.768096923828125
trip,V301,1b,(a) Agent-Patient,Marge was tripped by Homer,Homer tripped Marge,-41.13959503173828,-46.486541748046875,5.346946716308594
