Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
despise,V383,1b,(c) Experiencer-Theme,Marge was despised by Homer.,Homer despised Marge.,-41.41510009765625,-43.210296630859375,1.795196533203125
destroy,V121,1a,(a) Agent-Patient,The castle was destroyed by Homer.,Homer destroyed the castle.,-31.432706832885742,-35.43995666503906,4.00724983215332
detect,V394,1a,(c) Experiencer-Theme,The smell was detected by Homer.,Homer detected the smell.,-36.15287780761719,-40.21422576904297,4.061347961425781
detest,V384,1a,(c) Experiencer-Theme,Marge was detested by Homer.,Homer detested Marge.,-38.778846740722656,-42.969993591308594,4.1911468505859375
devour,V119,1b,(a) Agent-Patient,The dessert was devoured by Homer.,Homer devoured the dessert.,-43.31894302368164,-42.287986755371094,-1.0309562683105469
direct,V082,1b,(a) Agent-Patient,The film was directed by Homer.,Homer directed the film.,-28.117820739746094,-28.099334716796875,-0.01848602294921875
disagree with,V250,1b,(a) Agent-Patient,Marge was disagreed with by Homer.,Homer disagreed with Marge.,-39.77678298950195,-46.070098876953125,6.293315887451172
discover,V354,1b,(c) Experiencer-Theme,Marge was discovered by Homer.,Homer discovered Marge.,-38.49168395996094,-37.70169448852539,-0.7899894714355469
disgust,V314,1b,(b) Theme-Experiencer,Marge was disgusted by Homer.,Homer disgusted Marge.,-41.063865661621094,-44.056251525878906,2.9923858642578125
dislike,V385,1b,(c) Experiencer-Theme,Marge was disliked by Homer.,Homer disliked Marge.,-39.51291275024414,-41.79536056518555,2.2824478149414062
dispatch,V275,1b,(a) Agent-Patient,Marge was dispatched by Homer.,Homer dispatched Marge.,-44.78236389160156,-39.932716369628906,-4.849647521972656
distract,V315,1a,(b) Theme-Experiencer,Marge was distracted by Homer.,Homer distracted Marge.,-45.25163269042969,-39.94587707519531,-5.305755615234375
distrust,V386,1a,(c) Experiencer-Theme,Marge was distrusted by Homer.,Homer distrusted Marge.,-44.49542236328125,-47.762245178222656,3.2668228149414062
disturb,V316,1b,(b) Theme-Experiencer,Marge was disturbed by Homer.,Homer disturbed Marge.,-47.084232330322266,-44.57862854003906,-2.505603790283203
divide,V056,1b,(a) Agent-Patient,The pizza was divided by Homer.,Homer divided the pizza.,-37.851009368896484,-42.974708557128906,5.123699188232422
divorce,V232,1a,(a) Agent-Patient,Marge was divorced by Homer.,Homer divorced Marge.,-38.02324676513672,-42.30249786376953,4.2792510986328125
dodge,V224,1a,(a) Agent-Patient,Marge was dodged by Homer.,Homer dodged Marge.,-37.384246826171875,-42.418540954589844,5.034294128417969
drag,V180,1b,(a) Agent-Patient,Marge was dragged by Homer.,Homer dragged Marge.,-42.60869216918945,-40.65279006958008,-1.955902099609375
drink,V108,1a,(a) Agent-Patient,The lemonade was drunk by Homer.,Homer drank the lemonade.,-34.67981719970703,-43.653594970703125,8.973777770996094
dread,V387,1b,(c) Experiencer-Theme,Marge was dreaded by Homer.,Homer dreaded Marge.,-39.942840576171875,-48.43985366821289,8.497013092041016
dress,V273,1a,(a) Agent-Patient,Marge was dressed by Homer.,Homer dressed Marge.,-39.54492950439453,-41.210819244384766,1.6658897399902344
draw,V063,1b,(a) Agent-Patient,The picture was drawn by Homer.,Homer drew the picture.,-33.35233688354492,-31.392147064208984,-1.9601898193359375
drop,V158,1a,(a) Agent-Patient,Marge was dropped by Homer.,Homer dropped Marge.,-42.53277587890625,-39.2774543762207,-3.255321502685547
drive,V030,1b,(a) Agent-Patient,The truck was driven by Homer.,Homer drove the truck.,-29.223215103149414,-31.45679473876953,2.233579635620117
drown,V281,1b,(a) Agent-Patient,Marge was drowned by Homer.,Homer drowned Marge.,-47.549842834472656,-43.876068115234375,-3.6737747192382812
dump,V005,1b,(a) Agent-Patient,The rubbish was dumped by Homer.,Homer dumped the rubbish.,-36.333229064941406,-38.80023956298828,2.467010498046875
earn,V034,1a,(a) Agent-Patient,The reward was earned by Homer.,Homer earned the reward.,-34.036781311035156,-39.20249938964844,5.165718078613281
eliminate,V276,1a,(a) Agent-Patient,Marge was eliminated by Homer.,Homer eliminated Marge.,-41.52939987182617,-41.319942474365234,-0.2094573974609375
elude,V225,1b,(a) Agent-Patient,Marge was eluded by Homer.,Homer eluded Marge.,-45.57849884033203,-50.87815856933594,5.299659729003906
embarass,V317,1a,(b) Theme-Experiencer,Marge was embarassed by Homer.,Homer embarassed Marge.,-46.13079071044922,-45.54267120361328,-0.5881195068359375
embrace,V256,1a,(a) Agent-Patient,Marge was embraced by Homer.,Homer embraced Marge.,-38.68610763549805,-41.973793029785156,3.2876853942871094
empty,V021,1a,(a) Agent-Patient,The bin was emptied by Homer.,Homer emptied the bin.,-35.68241882324219,-46.374847412109375,10.692428588867188
encourage,V318,1b,(b) Theme-Experiencer,Marge was encouraged by Homer.,Homer encouraged Marge.,-43.712646484375,-41.520233154296875,-2.192413330078125
end,V150,1b,(a) Agent-Patient,The conversation was ended by Homer.,Homer ended the conversation.,-29.73484992980957,-35.328548431396484,5.593698501586914
enrage,V319,1a,(b) Theme-Experiencer,Marge was enraged by Homer.,Homer enraged Marge.,-41.99647521972656,-43.61125183105469,1.614776611328125
entertain,V320,1b,(b) Theme-Experiencer,Marge was entertained by Homer.,Homer entertained Marge.,-38.90382766723633,-41.79893493652344,2.8951072692871094
envy,V388,1b,(c) Experiencer-Theme,Marge was envied by Homer.,Homer envied Marge.,-46.93556213378906,-46.26002883911133,-0.6755332946777344
escort,V297,1a,(a) Agent-Patient,Marge was escorted by Homer.,Homer escorted Marge.,-40.42534637451172,-40.8195686340332,0.3942222595214844
examine,V355,1a,(c) Experiencer-Theme,Marge was examined by Homer.,Homer examined Marge.,-43.65155792236328,-40.75478744506836,-2.896770477294922
excuse,V235,1b,(a) Agent-Patient,Marge was excused by Homer.,Homer excused Marge.,-48.13212585449219,-41.63983154296875,-6.4922943115234375
execute,V277,1b,(a) Agent-Patient,Marge was executed by Homer.,Homer executed Marge.,-46.87542724609375,-38.80782699584961,-8.06760025024414
expel,V172,1b,(a) Agent-Patient,Marge was expelled by Homer.,Homer expelled Marge.,-37.84434509277344,-41.5588493347168,3.7145042419433594
explain,V415,1a,(d) Other Passivizable,The problem was explained by Homer.,Homer explained the problem.,-29.124820709228516,-32.6450309753418,3.5202102661132812
exterminate,V122,1b,(a) Agent-Patient,The insect was exterminated by Homer.,Homer exterminated the insect.,-35.281253814697266,-40.20552062988281,4.924266815185547
fascinate,V321,1a,(b) Theme-Experiencer,Marge was fascinated by Homer.,Homer fascinated Marge.,-38.93201446533203,-39.765235900878906,0.833221435546875
fear,V389,1a,(c) Experiencer-Theme,Marge was feared by Homer.,Homer feared Marge.,-40.60493469238281,-43.032432556152344,2.4274978637695312
feed,V271,1a,(a) Agent-Patient,Marge was fed by Homer.,Homer fed Marge.,-41.709922790527344,-40.472869873046875,-1.2370529174804688
feel,V396,1a,(c) Experiencer-Theme,The earthquake was felt by Homer.,Homer felt the earthquake.,-32.296016693115234,-40.278533935546875,7.982517242431641
fill,V013,1a,(a) Agent-Patient,The cup was filled by Homer.,Homer filled the cup.,-36.01010513305664,-36.80258560180664,0.79248046875
film,V213,1a,(a) Agent-Patient,Marge was filmed by Homer.,Homer filmed Marge.,-43.67672348022461,-38.84387969970703,-4.832843780517578
finish,V151,1a,(a) Agent-Patient,The crossword was finished by Homer.,Homer finished the crossword.,-48.165245056152344,-43.967567443847656,-4.1976776123046875
fold,V136,1a,(a) Agent-Patient,The map was folded by Homer.,Homer folded the map.,-36.74152755737305,-39.5133056640625,2.771778106689453
follow,V290,1b,(a) Agent-Patient,Marge was followed by Homer.,Homer followed Marge.,-39.54112243652344,-37.820926666259766,-1.7201957702636719
forgive,V236,1b,(a) Agent-Patient,Marge was forgiven by Homer.,Homer forgave Marge.,-41.17218780517578,-41.48500061035156,0.31281280517578125
forget,V390,1a,(c) Experiencer-Theme,Marge was forgotten by Homer.,Homer forgot Marge.,-37.1160888671875,-41.37054443359375,4.25445556640625
fight,V259,1a,(a) Agent-Patient,Marge was fought by Homer.,Homer fought Marge.,-37.501861572265625,-40.95405578613281,3.4521942138671875
find,V186,1a,(a) Agent-Patient,Marge was found by Homer.,Homer found Marge.,-39.93897247314453,-37.51997756958008,-2.418994903564453
fry,V140,1a,(a) Agent-Patient,The breakfast was fried by Homer.,Homer fried the breakfast.,-44.730438232421875,-39.293758392333984,-5.436679840087891
frighten,V322,1b,(b) Theme-Experiencer,Marge was frightened by Homer.,Homer frightened Marge.,-41.51997756958008,-44.76490783691406,3.2449302673339844
freeze,V078,1b,(a) Agent-Patient,The lolly was frozen by Homer.,Homer froze the lolly.,-49.445709228515625,-47.809539794921875,-1.63616943359375
gaze at,V366,1a,(c) Experiencer-Theme,Marge was gazed at by Homer.,Homer gazed at Marge.,-45.20990753173828,-45.73726272583008,0.5273551940917969
glimpse,V356,1b,(c) Experiencer-Theme,Marge was glimpsed by Homer.,Homer glimpsed Marge.,-42.626983642578125,-47.49312973022461,4.866146087646484
gobble,V115,1b,(a) Agent-Patient,The donut was gobbled by Homer.,Homer gobbled the donut.,-47.6949462890625,-47.37461853027344,-0.3203277587890625
gossip,V267,1b,(a) Agent-Patient,Marge was gossiped with by Homer.,Homer gossiped with Marge.,-46.531593322753906,-53.5926399230957,7.061046600341797
get,V405,1b,(d) Other Passivizable,The present was got by Homer.,Homer got the present.,-33.57304382324219,-52.18352508544922,18.61048126220703
grab,V187,1a,(a) Agent-Patient,Marge was grabbed by Homer.,Homer grabbed Marge.,-42.123130798339844,-40.34477996826172,-1.778350830078125
greet,V237,1a,(a) Agent-Patient,Marge was greeted by Homer.,Homer greeted Marge.,-44.42438888549805,-40.86969757080078,-3.5546913146972656
grow,V069,1a,(a) Agent-Patient,The flower was grown by Homer.,Homer grew the flower.,-35.13905715942383,-35.993473052978516,0.8544158935546875
grill,V141,1b,(a) Agent-Patient,The bacon was grilled by Homer.,Homer grilled the bacon.,-41.91726303100586,-41.43000030517578,-0.4872627258300781
grip,V040,1a,(a) Agent-Patient,The handrail was gripped by Homer.,Homer gripped the handrail.,-40.19696807861328,-48.911014556884766,8.714046478271484
groom,V274,1b,(a) Agent-Patient,Marge was groomed by Homer.,Homer groomed Marge.,-48.011192321777344,-41.56363296508789,-6.447559356689453
growl,V094,1a,(a) Agent-Patient,The threat was growled by Homer.,Homer growled the threat.,-43.21796417236328,-45.88023376464844,2.6622695922851562
guide,V298,1b,(a) Agent-Patient,Marge was guided by Homer.,Homer guided Marge.,-40.239784240722656,-38.396484375,-1.8432998657226562
guzzle,V116,1a,(a) Agent-Patient,The beer was guzzled by Homer.,Homer guzzled the beer.,-38.43553161621094,-42.84365463256836,4.408123016357422
hammer,V006,1a,(a) Agent-Patient,The nail was hammered by Homer.,Homer hammered the nail.,-40.79356384277344,-40.03158950805664,-0.7619743347167969
hate,V391,1b,(c) Experiencer-Theme,Marge was hated by Homer.,Homer hated Marge.,-36.6571044921875,-39.25719451904297,2.6000900268554688
hear,V348,1a,(c) Experiencer-Theme,Marge was heard by Homer.,Homer heard Marge.,-38.905826568603516,-41.85763168334961,2.9518051147460938
heat,V144,1a,(a) Agent-Patient,The tea was heated by Homer.,Homer heated the tea.,-33.18405532836914,-41.40443420410156,8.220378875732422
hold,V188,1b,(a) Agent-Patient,Marge was held by Homer.,Homer held Marge.,-43.33826446533203,-39.299285888671875,-4.038978576660156
help,V300,1a,(a) Agent-Patient,Marge was helped by Homer.,Homer helped Marge.,-38.57790756225586,-39.19852066040039,0.6206130981445312
hide,V189,1a,(a) Agent-Patient,Marge was hidden by Homer.,Homer hid Marge.,-40.792808532714844,-43.2763671875,2.4835586547851562
hit,V191,1a,(a) Agent-Patient,Marge was hit by Homer.,Homer hit Marge.,-36.86891174316406,-39.15352249145508,2.2846107482910156
hoist,V159,1b,(a) Agent-Patient,Marge was hoisted by Homer.,Homer hoisted Marge.,-42.15177917480469,-42.064884185791016,-0.08689498901367188
horrify,V323,1a,(b) Theme-Experiencer,Marge was horrified by Homer.,Homer horrified Marge.,-40.432945251464844,-44.38353729248047,3.950592041015625
hug,V257,1b,(a) Agent-Patient,Marge was hugged by Homer.,Homer hugged Marge.,-39.165260314941406,-40.880096435546875,1.7148361206054688
hum,V083,1a,(a) Agent-Patient,The tune was hummed by Homer.,Homer hummed the tune.,-40.7596435546875,-46.061767578125,5.3021240234375
hurt,V272,1b,(a) Agent-Patient,Marge was hurt by Homer.,Homer hurt Marge.,-34.0518913269043,-42.661773681640625,8.609882354736328
idolize,V372,1a,(c) Experiencer-Theme,Marge was idolized by Homer.,Homer idolized Marge.,-43.25169372558594,-41.92414855957031,-1.327545166015625
ignore,V349,1a,(c) Experiencer-Theme,Marge was ignored by Homer.,Homer ignored Marge.,-41.90895080566406,-42.70656967163086,0.7976188659667969
imply,V416,1b,(d) Other Passivizable,The allegation was implied by Homer.,Homer implied the allegation.,-40.91838836669922,-37.04978561401367,-3.868602752685547
impress,V324,1b,(b) Theme-Experiencer,Marge was impressed by Homer.,Homer impressed Marge.,-38.99945068359375,-39.922508239746094,0.9230575561523438
indicate,V417,1a,(d) Other Passivizable,The verdict was indicated by Homer.,Homer indicated the verdict.,-33.33774948120117,-38.31858825683594,4.980838775634766
infuriate,V325,1b,(b) Theme-Experiencer,Marge was infuriated by Homer.,Homer infuriated Marge.,-41.0898323059082,-44.04678726196289,2.9569549560546875
inherit,V404,1a,(d) Other Passivizable,The mansion was inherited by Homer.,Homer inherited the mansion.,-37.71772766113281,-35.601173400878906,-2.1165542602539062
inspect,V357,1a,(c) Experiencer-Theme,Marge was inspected by Homer.,Homer inspected Marge.,-44.83005905151367,-44.593509674072266,-0.23654937744140625
install,V002,1a,(a) Agent-Patient,The TV was installed by Homer.,Homer installed the TV.,-37.12498474121094,-40.513423919677734,3.388439178466797
instruct,V269,1a,(a) Agent-Patient,Marge was instructed by Homer.,Homer instructed Marge.,-44.52085494995117,-42.256378173828125,-2.264476776123047
insult,V242,1a,(a) Agent-Patient,Marge was insulted by Homer.,Homer insulted Marge.,-37.763587951660156,-40.739830017089844,2.9762420654296875
invent,V075,1a,(a) Agent-Patient,The machine was invented by Homer.,Homer invented the machine.,-33.740882873535156,-30.67281723022461,-3.068065643310547
investigate,V358,1b,(c) Experiencer-Theme,Marge was investigated by Homer.,Homer investigated Marge.,-40.928009033203125,-40.501277923583984,-0.4267311096191406
irritate,V326,1a,(b) Theme-Experiencer,Marge was irritated by Homer.,Homer irritated Marge.,-42.149871826171875,-43.62237548828125,1.472503662109375
justify,V408,1b,(d) Other Passivizable,The claim was justified by Homer.,Homer justified the claim.,-31.545814514160156,-35.44999313354492,3.9041786193847656
keep,V041,1a,(a) Agent-Patient,The photograph was kept by Homer.,Homer kept the photograph.,-38.43838882446289,-40.83449172973633,2.3961029052734375
kick,V192,1b,(a) Agent-Patient,Marge was kicked by Homer.,Homer kicked Marge.,-33.71259689331055,-41.08202362060547,7.369426727294922
kill,V278,1a,(a) Agent-Patient,Marge was killed by Homer.,Homer killed Marge.,-36.16490936279297,-36.4478759765625,0.28296661376953125
kiss,V204,1a,(a) Agent-Patient,Marge was kissed by Homer.,Homer kissed Marge.,-36.698062896728516,-38.96681594848633,2.2687530517578125
knead,V076,1b,(a) Agent-Patient,The dough was kneaded by Homer.,Homer kneaded the dough.,-44.183956146240234,-41.989845275878906,-2.194110870361328
know,V373,1a,(c) Experiencer-Theme,Marge was known by Homer.,Homer knew Marge.,-37.26803207397461,-44.0701789855957,6.802146911621094
knife,V282,1a,(a) Agent-Patient,Marge was knifed by Homer.,Homer knifed Marge.,-42.210243225097656,-42.50227737426758,0.2920341491699219
knit,V070,1b,(a) Agent-Patient,The jumper was knitted by Homer.,Homer knitted the jumper.,-42.585296630859375,-49.31491470336914,6.729618072509766
knock,V193,1a,(a) Agent-Patient,Marge was knocked by Homer.,Homer knocked Marge.,-41.529075622558594,-42.08075714111328,0.5516815185546875
lace,V050,1b,(a) Agent-Patient,The shoe was laced by Homer.,Homer laced the shoe.,-42.43672561645508,-39.84950256347656,-2.5872230529785156
learn,V037,1a,(a) Agent-Patient,The poem was learnt by Homer.,Homer learnt the poem.,-43.47663497924805,-35.106475830078125,-8.370159149169922
lead,V299,1a,(a) Agent-Patient,Marge was led by Homer.,Homer led Marge.,-40.34320068359375,-37.55355453491211,-2.7896461486816406
leave,V222,1b,(a) Agent-Patient,Marge was left by Homer.,Homer left Marge.,-40.14083480834961,-40.284950256347656,0.14411544799804688
lick,V205,1b,(a) Agent-Patient,Marge was licked by Homer.,Homer licked Marge.,-41.76929473876953,-44.7736930847168,3.0043983459472656
lift,V160,1a,(a) Agent-Patient,Marge was lifted by Homer.,Homer lifted Marge.,-40.557899475097656,-42.771121978759766,2.2132225036621094
like,V374,1b,(c) Experiencer-Theme,Marge was liked by Homer.,Homer liked Marge.,-35.817527770996094,-39.64279556274414,3.825267791748047
listen to,V367,1b,(c) Experiencer-Theme,Marge was listened to by Homer.,Homer listened to Marge.,-42.157955169677734,-42.32842254638672,0.17046737670898438
loathe,V392,1a,(c) Experiencer-Theme,Marge was loathed by Homer.,Homer loathed Marge.,-45.436004638671875,-48.12599182128906,2.6899871826171875
lock,V051,1a,(a) Agent-Patient,The door was locked by Homer.,Homer locked the door.,-31.268232345581055,-32.580039978027344,1.311807632446289
look at,V368,1a,(c) Experiencer-Theme,Marge was looked at by Homer.,Homer looked at Marge.,-42.123558044433594,-42.82303237915039,0.6994743347167969
love,V375,1a,(c) Experiencer-Theme,Marge was loved by Homer.,Homer loved Marge.,-33.45963668823242,-38.50910186767578,5.049465179443359
lower,V161,1b,(a) Agent-Patient,Marge was lowered by Homer.,Homer lowered Marge.,-44.1158447265625,-44.867706298828125,0.751861572265625
make,V071,1a,(a) Agent-Patient,The dinner was made by Homer.,Homer made the dinner.,-31.793317794799805,-32.33292007446289,0.5396022796630859
marry,V258,1b,(a) Agent-Patient,Marge was married by Homer.,Homer married Marge.,-28.854379653930664,-40.34488296508789,11.490503311157227
mash,V047,1a,(a) Agent-Patient,The potato was mashed by Homer.,Homer mashed the potato.,-42.312931060791016,-44.48948287963867,2.1765518188476562
melt,V079,1a,(a) Agent-Patient,The butter was melted by Homer.,Homer melted the butter.,-37.353607177734375,-42.59488296508789,5.241275787353516
memorize,V038,1b,(a) Agent-Patient,The route was memorized by Homer.,Homer memorized the route.,-39.99409866333008,-43.248844146728516,3.2547454833984375
mention,V104,1b,(a) Agent-Patient,The party was mentioned by Homer.,Homer mentioned the party.,-35.10961151123047,-37.065513610839844,1.955902099609375
meet,V260,1b,(a) Agent-Patient,Marge was met by Homer.,Homer met Marge.,-33.742393493652344,-40.14194107055664,6.399547576904297
miss,V376,1b,(c) Experiencer-Theme,Marge was missed by Homer.,Homer missed Marge.,-42.89396667480469,-44.433074951171875,1.5391082763671875
mock,V243,1b,(a) Agent-Patient,Marge was mocked by Homer.,Homer mocked Marge.,-35.65284729003906,-43.090606689453125,7.4377593994140625
move,V176,1b,(a) Agent-Patient,Marge was moved by Homer.,Homer moved Marge.,-42.619266510009766,-39.147945404052734,-3.4713211059570312
mumble,V095,1b,(a) Agent-Patient,The apology was mumbled by Homer.,Homer mumbled the apology.,-43.827125549316406,-45.664024353027344,1.8368988037109375
munch,V110,1a,(a) Agent-Patient,The chocolate was munched by Homer.,Homer munched the chocolate.,-44.0506477355957,-48.524749755859375,4.474102020263672
murder,V279,1b,(a) Agent-Patient,Marge was murdered by Homer.,Homer murdered Marge.,-40.663307189941406,-37.158294677734375,-3.5050125122070312
mutter,V096,1a,(a) Agent-Patient,The swear-word was muttered by Homer.,Homer muttered the swear-word.,-51.4083137512207,-48.29301452636719,-3.1152992248535156
need,V398,1a,(c) Experiencer-Theme,The water was needed by Homer.,Homer needed the water.,-33.89521789550781,-40.707515716552734,6.812297821044922
nibble,V111,1b,(a) Agent-Patient,The biscuit was nibbled by Homer.,Homer nibbled the biscuit.,-42.68810272216797,-46.895137786865234,4.207035064697266
discern,V395,1b,(c) Experiencer-Theme,The leader was nominated by Homer.,Homer nominated the leader.,-36.15370559692383,-39.731117248535156,3.577411651611328
notice,V350,1b,(c) Experiencer-Theme,Marge was noticed by Homer.,Homer noticed Marge.,-40.9880256652832,-41.03277587890625,0.044750213623046875
nullify,V411,1a,(d) Other Passivizable,The attempt was nullified by Homer.,Homer nullified the attempt.,-43.205326080322266,-35.96568298339844,-7.239643096923828
obscure,V418,1b,(d) Other Passivizable,The scandal was obscured by Homer.,Homer obscured the scandal.,-37.106842041015625,-47.1876106262207,10.080768585205078
observe,V359,1a,(c) Experiencer-Theme,Marge was observed by Homer.,Homer observed Marge.,-46.68489456176758,-42.083065032958984,-4.601829528808594
overhear,V360,1b,(c) Experiencer-Theme,Marge was overheard by Homer.,Homer overheard Marge.,-41.36750793457031,-40.893829345703125,-0.4736785888671875
own,V406,1a,(d) Other Passivizable,The computer was owned by Homer.,Homer owned the computer.,-34.57579803466797,-33.21861267089844,-1.3571853637695312
paint,V060,1a,(a) Agent-Patient,The ceiling was painted by Homer.,Homer painted the ceiling.,-35.83206558227539,-35.805633544921875,-0.026432037353515625
pat,V206,1a,(a) Agent-Patient,Marge was patted by Homer.,Homer patted Marge.,-45.41510009765625,-45.37961196899414,-0.035488128662109375
perform,V084,1b,(a) Agent-Patient,The play was performed by Homer.,Homer performed the play.,-33.61833190917969,-32.51600646972656,-1.102325439453125
photograph,V214,1b,(a) Agent-Patient,Marge was photographed by Homer.,Homer photographed Marge.,-37.10906219482422,-40.59644317626953,3.4873809814453125
pinch,V200,1b,(a) Agent-Patient,Marge was pinched by Homer.,Homer pinched Marge.,-41.809051513671875,-42.517250061035156,0.7081985473632812
play,V085,1a,(a) Agent-Patient,The record was played by Homer.,Homer played the record.,-40.69440841674805,-35.38436508178711,-5.3100433349609375
please,V327,1b,(b) Theme-Experiencer,Marge was pleased by Homer.,Homer pleased Marge.,-34.87091064453125,-44.21317672729492,9.342266082763672
pocket,V017,1a,(a) Agent-Patient,The money was pocketed by Homer.,Homer pocketed the money.,-38.03929138183594,-35.79949188232422,-2.2397994995117188
poke,V203,1b,(a) Agent-Patient,Marge was poked by Homer.,Homer poked Marge.,-41.369354248046875,-44.708030700683594,3.3386764526367188
polish,V016,1b,(a) Agent-Patient,The medal was polished by Homer.,Homer polished the medal.,-44.8477897644043,-44.20045471191406,-0.6473350524902344
pop,V145,1b,(a) Agent-Patient,The balloon was popped by Homer.,Homer popped the balloon.,-35.81591033935547,-41.87574005126953,6.0598297119140625
position,V003,1b,(a) Agent-Patient,The ornament was positioned by Homer.,Homer positioned the ornament.,-44.06251907348633,-44.86960220336914,0.8070831298828125
possess,V407,1b,(d) Other Passivizable,The ticket was possessed by Homer.,Homer possessed the ticket.,-40.53013610839844,-40.090824127197266,-0.4393119812011719
post,V026,1b,(a) Agent-Patient,The letter was posted by Homer.,Homer posted the letter.,-34.750030517578125,-33.36006164550781,-1.3899688720703125
pot,V018,1b,(a) Agent-Patient,The ball was potted by Homer.,Homer potted the ball.,-39.32123565673828,-39.82884216308594,0.5076065063476562
pour,V009,1b,(a) Agent-Patient,The coke was poured by Homer.,Homer poured the coke.,-45.580501556396484,-47.0037956237793,1.4232940673828125
praise,V238,1b,(a) Agent-Patient,Marge was praised by Homer.,Homer praised Marge.,-42.739280700683594,-42.34068298339844,-0.39859771728515625
predict,V420,1b,(d) Other Passivizable,The outcome was predicted by Homer.,Homer predicted the outcome.,-31.14173126220703,-36.10820770263672,4.9664764404296875
proclaim,V419,1a,(d) Other Passivizable,The truth was proclaimed by Homer.,Homer proclaimed the truth.,-34.41654968261719,-38.23924255371094,3.82269287109375
propose,V105,1a,(a) Agent-Patient,The toast was proposed by Homer.,Homer proposed the toast.,-39.353965759277344,-41.15345001220703,1.7994842529296875
prove,V409,1a,(d) Other Passivizable,The theory was proven by Homer.,Homer proved the theory.,-32.73308563232422,-33.548274993896484,0.8151893615722656
provoke,V328,1b,(b) Theme-Experiencer,Marge was provoked by Homer.,Homer provoked Marge.,-43.789485931396484,-43.4853401184082,-0.30414581298828125
pull,V181,1a,(a) Agent-Patient,Marge was pulled by Homer.,Homer pulled Marge.,-44.32365417480469,-40.98279571533203,-3.3408584594726562
punch,V201,1a,(a) Agent-Patient,Marge was punched by Homer.,Homer punched Marge.,-37.456233978271484,-39.845523834228516,2.3892898559570312
punish,V244,1a,(a) Agent-Patient,Marge was punished by Homer.,Homer punished Marge.,-38.02182388305664,-40.24180221557617,2.2199783325195312
pursue,V291,1a,(a) Agent-Patient,Marge was pursued by Homer.,Homer pursued Marge.,-42.970802307128906,-39.59845733642578,-3.372344970703125
push,V182,1b,(a) Agent-Patient,Marge was pushed by Homer.,Homer pushed Marge.,-43.56560516357422,-41.45619583129883,-2.1094093322753906
puzzle,V329,1a,(b) Theme-Experiencer,Marge was puzzled by Homer.,Homer puzzled Marge.,-41.56425476074219,-42.1422119140625,0.5779571533203125
quarrel with,V251,1a,(a) Agent-Patient,Marge was quarrelled with by Homer.,Homer quarrelled with Marge.,-43.423465728759766,-53.40937042236328,9.985904693603516
quote,V089,1b,(a) Agent-Patient,The speech was quoted by Homer.,Homer quoted the speech.,-34.60446548461914,-36.43979263305664,1.8353271484375
race,V288,1a,(a) Agent-Patient,Marge was raced by Homer.,Homer raced Marge.,-41.749053955078125,-44.13870620727539,2.3896522521972656
raise,V162,1a,(a) Agent-Patient,Marge was raised by Homer.,Homer raised Marge.,-40.127559661865234,-36.849735260009766,-3.2778244018554688
read,V090,1a,(a) Agent-Patient,The paper was read by Homer.,Homer read the paper.,-28.649621963500977,-32.77668380737305,4.12706184387207
reassure,V330,1b,(b) Theme-Experiencer,Marge was reassured by Homer.,Homer reassured Marge.,-37.8145751953125,-42.8020133972168,4.987438201904297
receive,V400,1a,(d) Other Passivizable,The present was received by Homer.,Homer received the present.,-32.146141052246094,-40.80937957763672,8.663238525390625
recite,V091,1b,(a) Agent-Patient,The prayer was recited by Homer.,Homer recited the prayer.,-40.01399230957031,-36.74937438964844,-3.264617919921875
recognize,V361,1b,(c) Experiencer-Theme,Marge was recognized by Homer.,Homer recognized Marge.,-40.421077728271484,-42.50493621826172,2.0838584899902344
record,V215,1a,(a) Agent-Patient,Marge was recorded by Homer.,Homer recorded Marge.,-46.69980239868164,-39.86410903930664,-6.835693359375
remember,V362,1b,(c) Experiencer-Theme,Marge was remembered by Homer.,Homer remembered Marge.,-37.449180603027344,-40.8629264831543,3.413745880126953
remove,V171,1b,(a) Agent-Patient,Marge was removed by Homer.,Homer removed Marge.,-41.630348205566406,-40.85685729980469,-0.7734909057617188
repeat,V106,1b,(a) Agent-Patient,The claim was repeated by Homer.,Homer repeated the claim.,-32.6658935546875,-37.35074996948242,4.684856414794922
report,V107,1a,(a) Agent-Patient,The event was reported by Homer.,Homer reported the event.,-28.088546752929688,-34.772281646728516,6.683734893798828
repulse,V331,1a,(b) Theme-Experiencer,Marge was repulsed by Homer.,Homer repulsed Marge.,-44.328857421875,-42.098724365234375,-2.230133056640625
rescue,V155,1b,(a) Agent-Patient,Marge was rescued by Homer.,Homer rescued Marge.,-39.58761978149414,-38.033172607421875,-1.5544471740722656
resent,V393,1b,(c) Experiencer-Theme,Marge was resented by Homer.,Homer resented Marge.,-41.25196838378906,-48.07341003417969,6.821441650390625
respect,V377,1b,(c) Experiencer-Theme,Marge was respected by Homer.,Homer respected Marge.,-42.12300109863281,-45.78950119018555,3.6665000915527344
reveal,V421,1a,(d) Other Passivizable,The decision was revealed by Homer.,Homer revealed the decision.,-33.45566177368164,-34.035484313964844,0.5798225402832031
reward,V231,1b,(a) Agent-Patient,Marge was rewarded by Homer.,Homer rewarded Marge.,-40.66793441772461,-41.97277069091797,1.3048362731933594
