Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
observe,V359,1a,(c) Experiencer-Theme,Marge was observed by Homer.,Homer observed Marge.,-46.880348205566406,-40.65550994873047,-6.2248382568359375
overhear,V360,1b,(c) Experiencer-Theme,Marge was overheard by Homer.,Homer overheard Marge.,-40.50300598144531,-41.0677490234375,0.5647430419921875
own,V406,1a,(d) Other Passivizable,The computer was owned by Homer.,Homer owned the computer.,-31.111835479736328,-34.47631072998047,3.3644752502441406
paint,V060,1a,(a) Agent-Patient,The ceiling was painted by Homer.,Homer painted the ceiling.,-36.95545196533203,-35.08401107788086,-1.8714408874511719
pat,V206,1a,(a) Agent-Patient,Marge was patted by Homer.,Homer patted Marge.,-42.808956146240234,-46.094940185546875,3.2859840393066406
perform,V084,1b,(a) Agent-Patient,The play was performed by Homer.,Homer performed the play.,-32.90834426879883,-32.524620056152344,-0.3837242126464844
photograph,V214,1b,(a) Agent-Patient,Marge was photographed by Homer.,Homer photographed Marge.,-44.91408920288086,-39.91472625732422,-4.999362945556641
pinch,V200,1b,(a) Agent-Patient,Marge was pinched by Homer.,Homer pinched Marge.,-42.36309051513672,-41.48851013183594,-0.8745803833007812
play,V085,1a,(a) Agent-Patient,The record was played by Homer.,Homer played the record.,-34.24823760986328,-39.03882598876953,4.79058837890625
please,V327,1b,(b) Theme-Experiencer,Marge was pleased by Homer.,Homer pleased Marge.,-43.597755432128906,-43.58400344848633,-0.013751983642578125
pocket,V017,1a,(a) Agent-Patient,The money was pocketed by Homer.,Homer pocketed the money.,-32.91166687011719,-35.931983947753906,3.0203170776367188
poke,V203,1b,(a) Agent-Patient,Marge was poked by Homer.,Homer poked Marge.,-44.31098556518555,-44.288143157958984,-0.0228424072265625
polish,V016,1b,(a) Agent-Patient,The medal was polished by Homer.,Homer polished the medal.,-40.56005096435547,-43.67549133300781,3.1154403686523438
pop,V145,1b,(a) Agent-Patient,The balloon was popped by Homer.,Homer popped the balloon.,-32.92244338989258,-45.05252456665039,12.130081176757812
position,V003,1b,(a) Agent-Patient,The ornament was positioned by Homer.,Homer positioned the ornament.,-42.996341705322266,-43.22503662109375,0.22869491577148438
possess,V407,1b,(d) Other Passivizable,The ticket was possessed by Homer.,Homer possessed the ticket.,-35.78230285644531,-40.96076965332031,5.178466796875
post,V026,1b,(a) Agent-Patient,The letter was posted by Homer.,Homer posted the letter.,-29.461471557617188,-32.13597106933594,2.67449951171875
pot,V018,1b,(a) Agent-Patient,The ball was potted by Homer.,Homer potted the ball.,-37.456199645996094,-42.224510192871094,4.768310546875
pour,V009,1b,(a) Agent-Patient,The coke was poured by Homer.,Homer poured the coke.,-45.88615417480469,-46.0190315246582,0.13287734985351562
praise,V238,1b,(a) Agent-Patient,Marge was praised by Homer.,Homer praised Marge.,-37.62821960449219,-40.86726379394531,3.239044189453125
predict,V420,1b,(d) Other Passivizable,The outcome was predicted by Homer.,Homer predicted the outcome.,-27.672929763793945,-34.68408966064453,7.011159896850586
proclaim,V419,1a,(d) Other Passivizable,The truth was proclaimed by Homer.,Homer proclaimed the truth.,-36.24134826660156,-39.75193786621094,3.510589599609375
propose,V105,1a,(a) Agent-Patient,The toast was proposed by Homer.,Homer proposed the toast.,-36.408653259277344,-41.42802429199219,5.019371032714844
prove,V409,1a,(d) Other Passivizable,The theory was proven by Homer.,Homer proved the theory.,-31.615283966064453,-35.428466796875,3.813182830810547
provoke,V328,1b,(b) Theme-Experiencer,Marge was provoked by Homer.,Homer provoked Marge.,-41.878509521484375,-41.559112548828125,-0.31939697265625
pull,V181,1a,(a) Agent-Patient,Marge was pulled by Homer.,Homer pulled Marge.,-37.59526062011719,-40.07439041137695,2.4791297912597656
punch,V201,1a,(a) Agent-Patient,Marge was punched by Homer.,Homer punched Marge.,-41.19194793701172,-43.60090255737305,2.408954620361328
punish,V244,1a,(a) Agent-Patient,Marge was punished by Homer.,Homer punished Marge.,-41.66274642944336,-38.358421325683594,-3.3043251037597656
pursue,V291,1a,(a) Agent-Patient,Marge was pursued by Homer.,Homer pursued Marge.,-44.873050689697266,-38.14906311035156,-6.723987579345703
push,V182,1b,(a) Agent-Patient,Marge was pushed by Homer.,Homer pushed Marge.,-41.98395538330078,-40.855743408203125,-1.1282119750976562
puzzle,V329,1a,(b) Theme-Experiencer,Marge was puzzled by Homer.,Homer puzzled Marge.,-40.17897033691406,-40.807838439941406,0.6288681030273438
quarrel with,V251,1a,(a) Agent-Patient,Marge was quarrelled with by Homer.,Homer quarrelled with Marge.,-42.23233413696289,-53.981361389160156,11.749027252197266
quote,V089,1b,(a) Agent-Patient,The speech was quoted by Homer.,Homer quoted the speech.,-33.82038879394531,-36.20949935913086,2.389110565185547
race,V288,1a,(a) Agent-Patient,Marge was raced by Homer.,Homer raced Marge.,-42.83695602416992,-42.73722839355469,-0.09972763061523438
raise,V162,1a,(a) Agent-Patient,Marge was raised by Homer.,Homer raised Marge.,-40.52922439575195,-37.028045654296875,-3.501178741455078
read,V090,1a,(a) Agent-Patient,The paper was read by Homer.,Homer read the paper.,-27.511152267456055,-37.202598571777344,9.691446304321289
reassure,V330,1b,(b) Theme-Experiencer,Marge was reassured by Homer.,Homer reassured Marge.,-43.249916076660156,-44.6627197265625,1.4128036499023438
receive,V400,1a,(d) Other Passivizable,The present was received by Homer.,Homer received the present.,-33.86431884765625,-37.568504333496094,3.7041854858398438
recite,V091,1b,(a) Agent-Patient,The prayer was recited by Homer.,Homer recited the prayer.,-34.52849578857422,-38.69209289550781,4.163597106933594
recognize,V361,1b,(c) Experiencer-Theme,Marge was recognized by Homer.,Homer recognized Marge.,-45.89213180541992,-39.50428009033203,-6.387851715087891
record,V215,1a,(a) Agent-Patient,Marge was recorded by Homer.,Homer recorded Marge.,-43.856781005859375,-38.6689453125,-5.187835693359375
remember,V362,1b,(c) Experiencer-Theme,Marge was remembered by Homer.,Homer remembered Marge.,-36.815757751464844,-39.55186462402344,2.7361068725585938
remove,V171,1b,(a) Agent-Patient,Marge was removed by Homer.,Homer removed Marge.,-39.469879150390625,-38.28142547607422,-1.1884536743164062
repeat,V106,1b,(a) Agent-Patient,The claim was repeated by Homer.,Homer repeated the claim.,-31.970375061035156,-36.72350311279297,4.7531280517578125
report,V107,1a,(a) Agent-Patient,The event was reported by Homer.,Homer reported the event.,-30.85732078552246,-34.7541389465332,3.896818161010742
repulse,V331,1a,(b) Theme-Experiencer,Marge was repulsed by Homer.,Homer repulsed Marge.,-45.44310760498047,-43.55363464355469,-1.8894729614257812
rescue,V155,1b,(a) Agent-Patient,Marge was rescued by Homer.,Homer rescued Marge.,-38.73723602294922,-37.027488708496094,-1.709747314453125
resent,V393,1b,(c) Experiencer-Theme,Marge was resented by Homer.,Homer resented Marge.,-49.87260437011719,-47.364402770996094,-2.5082015991210938
respect,V377,1b,(c) Experiencer-Theme,Marge was respected by Homer.,Homer respected Marge.,-42.92710876464844,-41.27220153808594,-1.6549072265625
reveal,V421,1a,(d) Other Passivizable,The decision was revealed by Homer.,Homer revealed the decision.,-35.50583267211914,-36.84893035888672,1.3430976867675781
reward,V231,1b,(a) Agent-Patient,Marge was rewarded by Homer.,Homer rewarded Marge.,-39.169654846191406,-38.46916961669922,-0.7004852294921875
rinse,V022,1b,(a) Agent-Patient,The vase was rinsed by Homer.,Homer rinsed the vase.,-39.183685302734375,-51.94468688964844,12.761001586914062
rip,V128,1b,(a) Agent-Patient,The T-shirt was ripped by Homer.,Homer ripped the T-shirt.,-33.96334457397461,-39.56332778930664,5.599983215332031
roar,V097,1b,(a) Agent-Patient,The insult was roared by Homer.,Homer roared the insult.,-44.636619567871094,-46.704437255859375,2.0678176879882812
rob,V230,1a,(a) Agent-Patient,Marge was robbed by Homer.,Homer robbed Marge.,-45.123722076416016,-43.18123245239258,-1.9424896240234375
roll,V177,1a,(a) Agent-Patient,Marge was rolled by Homer.,Homer rolled Marge.,-40.2220344543457,-42.57424545288086,2.3522109985351562
row,V031,1a,(a) Agent-Patient,The boat was rowed by Homer.,Homer rowed the boat.,-46.30271530151367,-41.348297119140625,-4.954418182373047
ruin,V123,1a,(a) Agent-Patient,The sofa was ruined by Homer.,Homer ruined the sofa.,-40.56475830078125,-38.31535720825195,-2.249401092529297
sadden,V332,1b,(b) Theme-Experiencer,Marge was saddened by Homer.,Homer saddened Marge.,-41.385589599609375,-45.565574645996094,4.179985046386719
sing,V086,1b,(a) Agent-Patient,The song was sung by Homer.,Homer sang the song.,-32.41594696044922,-29.02308464050293,-3.392862319946289
see,V351,1a,(c) Experiencer-Theme,Marge was seen by Homer.,Homer saw Marge.,-40.22295379638672,-42.202999114990234,1.9800453186035156
saw,V044,1a,(a) Agent-Patient,The wood was sawn by Homer.,Homer sawed the wood.,-45.48664093017578,-43.75596618652344,-1.7306747436523438
scare,V333,1a,(b) Theme-Experiencer,Marge was scared by Homer.,Homer scared Marge.,-38.301231384277344,-43.78697967529297,5.485748291015625
scold,V245,1b,(a) Agent-Patient,Marge was scolded by Homer.,Homer scolded Marge.,-42.0021858215332,-40.08699035644531,-1.9151954650878906
scoop,V007,1b,(a) Agent-Patient,The ice-cream was scooped by Homer.,Homer scooped the ice-cream.,-40.80858612060547,-44.846168518066406,4.0375823974609375
scratch,V202,1b,(a) Agent-Patient,Marge was scratched by Homer.,Homer scratched Marge.,-46.76089859008789,-43.378028869628906,-3.3828697204589844
scream,V098,1a,(a) Agent-Patient,The warning was screamed by Homer.,Homer screamed the warning.,-41.07719802856445,-50.04454040527344,8.967342376708984
seal,V052,1b,(a) Agent-Patient,The envelope was sealed by Homer.,Homer sealed the envelope.,-35.923919677734375,-37.63296127319336,1.7090415954589844
search,V087,1b,(a) Agent-Patient,The area was searched by Homer.,Homer searched the area.,-34.61408996582031,-35.10301971435547,0.48892974853515625
seize,V036,1b,(a) Agent-Patient,The note was seized by Homer.,Homer seized the note.,-33.72797393798828,-39.16231918334961,5.434345245361328
sense,V352,1b,(c) Experiencer-Theme,Marge was sensed by Homer.,Homer sensed Marge.,-45.785640716552734,-42.814029693603516,-2.9716110229492188
send,V027,1a,(a) Agent-Patient,The parcel was sent by Homer.,Homer sent the parcel.,-36.94114303588867,-38.40193176269531,1.4607887268066406
sew,V072,1b,(a) Agent-Patient,The cushion was sewn by Homer.,Homer sewed the cushion.,-46.94084930419922,-48.08019256591797,1.13934326171875
shadow,V292,1b,(a) Agent-Patient,Marge was shadowed by Homer.,Homer shadowed Marge.,-44.55082321166992,-39.933536529541016,-4.617286682128906
shatter,V129,1a,(a) Agent-Patient,The window was shattered by Homer.,Homer shattered the window.,-35.2022705078125,-37.78038787841797,2.5781173706054688
shock,V334,1b,(b) Theme-Experiencer,Marge was shocked by Homer.,Homer shocked Marge.,-39.59388732910156,-41.930660247802734,2.336772918701172
shake,V216,1b,(a) Agent-Patient,Marge was shaken by Homer.,Homer shook Marge.,-44.04444885253906,-43.361942291259766,-0.6825065612792969
shoot,V221,1b,(a) Agent-Patient,Marge was shot by Homer.,Homer shot Marge.,-38.53846740722656,-40.504127502441406,1.9656600952148438
shout,V099,1b,(a) Agent-Patient,The answer was shouted by Homer.,Homer shouted the answer.,-40.99486541748047,-43.82224655151367,2.827381134033203
shove,V183,1a,(a) Agent-Patient,Marge was shoved by Homer.,Homer shoved Marge.,-44.26166534423828,-42.5362663269043,-1.7253990173339844
shovel,V008,1a,(a) Agent-Patient,The snow was shovelled by Homer.,Homer shovelled the snow.,-46.39459991455078,-47.62500762939453,1.23040771484375
show,V422,1b,(d) Other Passivizable,The method was shown by Homer.,Homer showed the method.,-36.618690490722656,-36.03246307373047,-0.5862274169921875
shrink,V146,1a,(a) Agent-Patient,The sock was shrunk by Homer.,Homer shrank the sock.,-42.1014404296875,-46.1296501159668,4.028209686279297
sicken,V335,1a,(b) Theme-Experiencer,Marge was sickened by Homer.,Homer sickened Marge.,-39.41828155517578,-43.10570526123047,3.6874237060546875
sign,V062,1a,(a) Agent-Patient,The sheet was signed by Homer.,Homer signed the sheet.,-33.608192443847656,-33.04402542114258,-0.5641670227050781
sip,V112,1a,(a) Agent-Patient,The drink was sipped by Homer.,Homer sipped the drink.,-38.20219039916992,-41.50796890258789,3.3057785034179688
sketch,V064,1a,(a) Agent-Patient,The drawing was sketched by Homer.,Homer sketched the drawing.,-40.73058319091797,-36.110252380371094,-4.620330810546875
slap,V194,1b,(a) Agent-Patient,Marge was slapped by Homer.,Homer slapped Marge.,-42.54606628417969,-41.72926330566406,-0.816802978515625
slay,V280,1a,(a) Agent-Patient,Marge was slain by Homer.,Homer slayed Marge.,-48.95018005371094,-40.49342727661133,-8.45675277709961
slice,V048,1b,(a) Agent-Patient,The bread was sliced by Homer.,Homer sliced the bread.,-30.57317543029785,-40.05085372924805,9.477678298950195
slide,V178,1b,(a) Agent-Patient,Marge was slid by Homer.,Homer slid Marge.,-45.30877685546875,-45.64375305175781,0.3349761962890625
slurp,V113,1b,(a) Agent-Patient,The soup was slurped by Homer.,Homer slurped the soup.,-45.31574249267578,-43.417022705078125,-1.8987197875976562
smash,V130,1b,(a) Agent-Patient,The plate was smashed by Homer.,Homer smashed the plate.,-33.578311920166016,-39.58291244506836,6.004600524902344
smell,V353,1a,(c) Experiencer-Theme,Marge was smelt by Homer.,Homer smelt Marge.,-43.31111145019531,-48.62527847290039,5.314167022705078
snap,V131,1a,(a) Agent-Patient,The ruler was snapped by Homer.,Homer snapped the ruler.,-38.98771286010742,-41.63748550415039,2.6497726440429688
soak,V169,1b,(a) Agent-Patient,Marge was soaked by Homer.,Homer soaked Marge.,-45.885162353515625,-42.18083953857422,-3.7043228149414062
sell,V032,1a,(a) Agent-Patient,The car was sold by Homer.,Homer sold the car.,-31.784137725830078,-34.53804397583008,2.75390625
spy on,V364,1b,(c) Experiencer-Theme,Marge was spied on by Homer.,Homer spied on Marge.,-41.75271987915039,-41.23524475097656,-0.5174751281738281
spill,V010,1a,(a) Agent-Patient,The juice was spilt by Homer.,Homer spilt the juice.,-40.63404083251953,-47.18032455444336,6.546283721923828
splash,V165,1b,(a) Agent-Patient,Marge was splashed by Homer.,Homer splashed Marge.,-38.76620101928711,-43.11444854736328,4.348247528076172
splatter,V164,1a,(a) Agent-Patient,Marge was splattered by Homer.,Homer splattered Marge.,-44.95862579345703,-47.19248962402344,2.2338638305664062
split,V132,1a,(a) Agent-Patient,The shirt was split by Homer.,Homer split the shirt.,-34.097312927246094,-42.64601135253906,8.548698425292969
speak to,V263,1b,(a) Agent-Patient,Marge was spoken to by Homer.,Homer spoke to Marge.,-34.89468002319336,-41.968441009521484,7.073760986328125
spot,V363,1a,(c) Experiencer-Theme,Marge was spotted by Homer.,Homer spotted Marge.,-39.65475845336914,-38.64609909057617,-1.0086593627929688
spray,V166,1a,(a) Agent-Patient,Marge was sprayed by Homer.,Homer sprayed Marge.,-46.47693634033203,-43.518192291259766,-2.9587440490722656
spin,V163,1b,(a) Agent-Patient,Marge was spun by Homer.,Homer spun Marge.,-44.3196907043457,-41.30923080444336,-3.0104598999023438
squabble with,V252,1b,(a) Agent-Patient,Marge was squabbled with by Homer.,Homer squabbled with Marge.,-44.46061325073242,-54.83677673339844,10.376163482666016
squash,V217,1a,(a) Agent-Patient,Marge was squashed by Homer.,Homer squashed Marge.,-41.777992248535156,-40.58049011230469,-1.1975021362304688
squeeze,V218,1b,(a) Agent-Patient,Marge was squeezed by Homer.,Homer squeezed Marge.,-45.909568786621094,-44.28340530395508,-1.6261634826660156
squirt,V167,1b,(a) Agent-Patient,Marge was squirted by Homer.,Homer squirted Marge.,-47.34040832519531,-48.579978942871094,1.2395706176757812
squish,V219,1a,(a) Agent-Patient,Marge was squished by Homer.,Homer squished Marge.,-47.66360855102539,-44.70576477050781,-2.957843780517578
stab,V283,1a,(a) Agent-Patient,Marge was stabbed by Homer.,Homer stabbed Marge.,-40.671207427978516,-42.813880920410156,2.1426734924316406
stain,V014,1b,(a) Agent-Patient,The tablecloth was stained by Homer.,Homer stained the tablecloth.,-47.64741516113281,-50.85676193237305,3.2093467712402344
stammer,V100,1a,(a) Agent-Patient,The apology was stammered by Homer.,Homer stammered the apology.,-44.01206970214844,-47.7022590637207,3.6901893615722656
staple,V053,1a,(a) Agent-Patient,The paper was stapled by Homer.,Homer stapled the paper.,-40.75236129760742,-45.244266510009766,4.491905212402344
stare at,V369,1b,(c) Experiencer-Theme,Marge was stared at by Homer.,Homer stared at Marge.,-42.802268981933594,-42.985595703125,0.18332672119140625
start,V152,1b,(a) Agent-Patient,The game was started by Homer.,Homer started the game.,-28.963594436645508,-30.26439094543457,1.3007965087890625
startle,V336,1b,(b) Theme-Experiencer,Marge was startled by Homer.,Homer startled Marge.,-42.996421813964844,-41.49622344970703,-1.5001983642578125
steal,V024,1b,(a) Agent-Patient,The necklace was stolen by Homer.,Homer stole the necklace.,-36.017364501953125,-38.487937927246094,2.4705734252929688
stop,V226,1a,(a) Agent-Patient,Marge was stopped by Homer.,Homer stopped Marge.,-41.206871032714844,-40.211708068847656,-0.9951629638671875
store,V042,1b,(a) Agent-Patient,The food was stored by Homer.,Homer stored the food.,-34.47398376464844,-40.73346710205078,6.259483337402344
strangle,V284,1b,(a) Agent-Patient,Marge was strangled by Homer.,Homer strangled Marge.,-41.92031478881836,-39.33646774291992,-2.5838470458984375
stroke,V207,1b,(a) Agent-Patient,Marge was stroked by Homer.,Homer stroked Marge.,-48.9759407043457,-45.306129455566406,-3.669811248779297
study,V039,1b,(a) Agent-Patient,The book was studied by Homer.,Homer studied the book.,-32.96570587158203,-36.960838317871094,3.9951324462890625
stun,V337,1a,(b) Theme-Experiencer,Marge was stunned by Homer.,Homer stunned Marge.,-39.56265640258789,-40.68531799316406,1.1226615905761719
succumb to,V403,1b,(d) Other Passivizable,The disease was succumbed to by Homer.,Homer succumbed to the disease.,-34.035316467285156,-56.89185333251953,22.856536865234375
suck,V114,1a,(a) Agent-Patient,The sweet was sucked by Homer.,Homer sucked the sweet.,-39.92500305175781,-49.56361770629883,9.638614654541016
suffocate,V285,1a,(a) Agent-Patient,Marge was suffocated by Homer.,Homer suffocated Marge.,-43.16570281982422,-44.03254699707031,0.8668441772460938
suggest,V423,1a,(d) Other Passivizable,The visit was suggested by Homer.,Homer suggested the visit.,-36.04352569580078,-34.64561462402344,-1.3979110717773438
support,V378,1a,(c) Experiencer-Theme,Marge was supported by Homer.,Homer supported Marge.,-42.383033752441406,-40.68048095703125,-1.7025527954101562
surprise,V338,1b,(b) Theme-Experiencer,Marge was surprised by Homer.,Homer surprised Marge.,-41.597023010253906,-39.5852165222168,-2.0118064880371094
swallow,V117,1b,(a) Agent-Patient,The gum was swallowed by Homer.,Homer swallowed the gum.,-36.560821533203125,-38.61070251464844,2.0498809814453125
sweep,V023,1a,(a) Agent-Patient,The floor was swept by Homer.,Homer swept the floor.,-31.486896514892578,-41.24175262451172,9.75485610961914
tail,V293,1a,(a) Agent-Patient,Marge was tailed by Homer.,Homer tailed Marge.,-44.614383697509766,-40.166282653808594,-4.448101043701172
talk to,V264,1a,(a) Agent-Patient,Marge was talked to by Homer.,Homer talked to Marge.,-37.045318603515625,-44.31139373779297,7.266075134277344
tap,V195,1a,(a) Agent-Patient,Marge was tapped by Homer.,Homer tapped Marge.,-40.610633850097656,-40.054893493652344,-0.5557403564453125
taste,V397,1b,(c) Experiencer-Theme,The soup was tasted by Homer.,Homer tasted the soup.,-35.446441650390625,-41.8803825378418,6.433940887451172
teach,V227,1a,(a) Agent-Patient,Marge was taught by Homer.,Homer taught Marge.,-42.098106384277344,-38.9468994140625,-3.1512069702148438
tease,V339,1b,(b) Theme-Experiencer,Marge was teased by Homer.,Homer teased Marge.,-37.703426361083984,-42.87926483154297,5.175838470458984
terrify,V340,1a,(b) Theme-Experiencer,Marge was terrified by Homer.,Homer terrified Marge.,-42.972877502441406,-41.65750503540039,-1.3153724670410156
terrorize,V341,1b,(b) Theme-Experiencer,Marge was terrorized by Homer.,Homer terrorized Marge.,-46.107460021972656,-44.30733108520508,-1.8001289367675781
thank,V239,1b,(a) Agent-Patient,Marge was thanked by Homer.,Homer thanked Marge.,-38.65036392211914,-40.76612091064453,2.1157569885253906
threaten,V342,1b,(b) Theme-Experiencer,Marge was threatened by Homer.,Homer threatened Marge.,-38.33837890625,-38.70343780517578,0.36505889892578125
throw,V190,1b,(a) Agent-Patient,Marge was thrown by Homer.,Homer threw Marge.,-38.018043518066406,-39.70978546142578,1.691741943359375
thump,V196,1a,(a) Agent-Patient,Marge was thumped by Homer.,Homer thumped Marge.,-46.89745330810547,-42.56737518310547,-4.330078125
tickle,V208,1a,(a) Agent-Patient,Marge was tickled by Homer.,Homer tickled Marge.,-47.48286819458008,-44.85527801513672,-2.6275901794433594
tie,V054,1b,(a) Agent-Patient,The shoelace was tied by Homer.,Homer tied the shoelace.,-38.58385467529297,-47.48015213012695,8.896297454833984
toast,V142,1a,(a) Agent-Patient,The bread was toasted by Homer.,Homer toasted the bread.,-39.82320022583008,-41.39799499511719,1.5747947692871094
tell off,V246,1a,(a) Agent-Patient,Marge was told off by Homer.,Homer told off Marge.,-47.135169982910156,-44.72456741333008,-2.410602569580078
tell,V092,1b,(a) Agent-Patient,The story was told by Homer.,Homer told the story.,-26.913745880126953,-29.177366256713867,2.263620376586914
tolerate,V379,1b,(c) Experiencer-Theme,Marge was tolerated by Homer.,Homer tolerated Marge.,-46.2427978515625,-44.31700134277344,-1.9257965087890625
take,V025,1a,(a) Agent-Patient,The money was taken by Homer.,Homer took the money.,-25.473926544189453,-33.041358947753906,7.567432403564453
tear,V133,1b,(a) Agent-Patient,The magazine was torn by Homer.,Homer tore the magazine.,-34.0716552734375,-47.05681610107422,12.985160827636719
touch,V209,1b,(a) Agent-Patient,Marge was touched by Homer.,Homer touched Marge.,-42.08150100708008,-40.25826644897461,-1.8232345581054688
track,V294,1b,(a) Agent-Patient,Marge was tracked by Homer.,Homer tracked Marge.,-45.938045501708984,-40.73244094848633,-5.205604553222656
trail,V295,1a,(a) Agent-Patient,Marge was trailed by Homer.,Homer trailed Marge.,-41.393760681152344,-39.71714782714844,-1.6766128540039062
trap,V170,1a,(a) Agent-Patient,Marge was trapped by Homer.,Homer trapped Marge.,-43.507877349853516,-39.833370208740234,-3.6745071411132812
trip,V301,1b,(a) Agent-Patient,Marge was tripped by Homer.,Homer tripped Marge.,-43.320655822753906,-40.91950988769531,-2.4011459350585938
trust,V380,1b,(c) Experiencer-Theme,Marge was trusted by Homer.,Homer trusted Marge.,-43.6973876953125,-44.008506774902344,0.31111907958984375
twist,V012,1b,(a) Agent-Patient,The handle was twisted by Homer.,Homer twisted the handle.,-30.561674118041992,-39.899444580078125,9.337770462036133
type,V065,1b,(a) Agent-Patient,The list was typed by Homer.,Homer typed the list.,-37.401241302490234,-38.02001953125,0.6187782287597656
unbolt,V057,1b,(a) Agent-Patient,The gate was unbolted by Homer.,Homer unbolted the gate.,-49.297847747802734,-53.46419143676758,4.166343688964844
understand,V381,1b,(c) Experiencer-Theme,Marge was understood by Homer.,Homer understood Marge.,-42.372413635253906,-42.69194030761719,0.31952667236328125
undergo,V402,1a,(d) Other Passivizable,The surgery was undergone by Homer.,Homer underwent the surgery.,-27.786746978759766,-47.19908905029297,19.412342071533203
unlock,V058,1a,(a) Agent-Patient,The door was unlocked by Homer.,Homer unlocked the door.,-30.540740966796875,-37.90121078491211,7.360469818115234
untie,V211,1a,(a) Agent-Patient,Marge was untied by Homer.,Homer untied Marge.,-47.24867630004883,-47.0497932434082,-0.198883056640625
unzip,V059,1b,(a) Agent-Patient,The case was unzipped by Homer.,Homer unzipped the case.,-35.41960144042969,-44.03776550292969,8.6181640625
upset,V343,1a,(b) Theme-Experiencer,Marge was upset by Homer.,Homer upset Marge.,-41.43464279174805,-40.90052032470703,-0.5341224670410156
varnish,V061,1b,(a) Agent-Patient,The chair was varnished by Homer.,Homer varnished the chair.,-55.107051849365234,-51.642669677734375,-3.4643821716308594
visit,V261,1a,(a) Agent-Patient,Marge was visited by Homer.,Homer visited Marge.,-38.153133392333984,-37.12431335449219,-1.0288200378417969
want,V399,1b,(c) Experiencer-Theme,The cake was wanted by Homer.,Homer wanted the cake.,-32.19778060913086,-41.66745376586914,9.469673156738281
warn,V270,1b,(a) Agent-Patient,Marge was warned by Homer.,Homer warned Marge.,-39.41876983642578,-40.85267639160156,1.4339065551757812
abandon,V286,1a,(a) Agent-Patient,Homer was abandonned by Marge.,Marge abandonned Homer.,-52.0217399597168,-55.71001434326172,3.688274383544922
accompany,V296,1a,(a) Agent-Patient,Homer was accompanied by Marge.,Marge accompanied Homer.,-35.065731048583984,-37.49345016479492,2.4277191162109375
admire,V346,1a,(c) Experiencer-Theme,Homer was admired by Marge.,Marge admired Homer.,-38.382232666015625,-39.21412658691406,0.8318939208984375
adore,V347,1b,(c) Experiencer-Theme,Homer was adored by Marge.,Marge adored Homer.,-45.827701568603516,-40.8736457824707,-4.9540557861328125
advise,V268,1a,(a) Agent-Patient,Homer was advised by Marge.,Marge advised Homer.,-38.53169250488281,-38.810791015625,0.2790985107421875
aggravate,V302,1b,(b) Theme-Experiencer,Homer was aggravated by Marge.,Marge aggravated Homer.,-42.3315315246582,-44.26683044433594,1.9352989196777344
agree with,V247,1b,(a) Agent-Patient,Homer was agreed with by Marge.,Marge agreed with Homer.,-36.89558410644531,-50.535789489746094,13.640205383300781
amaze,V303,1a,(b) Theme-Experiencer,Homer was amazed by Marge.,Marge amazed Homer.,-40.34512710571289,-42.299766540527344,1.9546394348144531
amuse,V304,1b,(b) Theme-Experiencer,Homer was amused by Marge.,Marge amused Homer.,-42.68449783325195,-40.11979293823242,-2.5647048950195312
anger,V305,1a,(b) Theme-Experiencer,Homer was angered by Marge.,Marge angered Homer.,-40.04838180541992,-39.3507080078125,-0.6976737976074219
annoy,V306,1b,(b) Theme-Experiencer,Homer was annoyed by Marge.,Marge annoyed Homer.,-38.25509262084961,-38.92055892944336,0.66546630859375
appluad,V220,1b,(a) Agent-Patient,Homer was appluaded by Marge.,Marge appluaded Homer.,-68.39451599121094,-71.60494232177734,3.2104263305664062
appreciate,V370,1a,(c) Experiencer-Theme,Homer was appreciated by Marge.,Marge appreciated Homer.,-40.05354309082031,-40.956512451171875,0.9029693603515625
argue with,V248,1a,(a) Agent-Patient,Homer was argued with by Marge.,Marge argued with Homer.,-42.087554931640625,-54.23895263671875,12.151397705078125
assassinate,V228,1b,(a) Agent-Patient,Homer was assassinated by Marge.,Marge assassinated Homer.,-41.614898681640625,-40.95637130737305,-0.6585273742675781
astonish,V307,1a,(b) Theme-Experiencer,Homer was astonished by Marge.,Marge astonished Homer.,-43.70262145996094,-42.674400329589844,-1.0282211303710938
avoid,V223,1a,(a) Agent-Patient,Homer was avoided by Marge.,Marge avoided Homer.,-38.29564666748047,-43.62063980102539,5.324993133544922
banish,V229,1b,(a) Agent-Patient,Homer was banished by Marge.,Marge banished Homer.,-38.09542465209961,-44.37193298339844,6.276508331298828
believe,V371,1a,(c) Experiencer-Theme,Homer was believed by Marge.,Marge believed Homer.,-39.800533294677734,-44.2702751159668,4.4697418212890625
bite,V198,1a,(a) Agent-Patient,Homer was bitten by Marge.,Marge bit Homer.,-38.076690673828125,-39.77244567871094,1.6957550048828125
bother,V308,1a,(b) Theme-Experiencer,Homer was bothered by Marge.,Marge bothered Homer.,-39.69688034057617,-40.57707214355469,0.8801918029785156
call,V262,1a,(a) Agent-Patient,Homer was called by Marge.,Marge called Homer.,-35.05244445800781,-38.6571159362793,3.6046714782714844
calm,V309,1b,(b) Theme-Experiencer,Homer was calmed by Marge.,Marge calmed Homer.,-41.43585205078125,-44.92760467529297,3.4917526245117188
