Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
fight,V259,1a,(a) Agent-Patient,Marge was fought by Homer,Homer fought Marge,-36.412296295166016,-42.20640563964844,5.794109344482422
find,V186,1a,(a) Agent-Patient,Marge was found by Homer,Homer found Marge,-34.844722747802734,-35.2179069519043,0.3731842041015625
fry,V140,1a,(a) Agent-Patient,The breakfast was fried by Homer,Homer fried the breakfast,-35.29623794555664,-39.226131439208984,3.9298934936523438
frighten,V322,1b,(b) Theme-Experiencer,Marge was frightened by Homer,Homer frightened Marge,-39.481414794921875,-44.61358642578125,5.132171630859375
freeze,V078,1b,(a) Agent-Patient,The lolly was frozen by Homer,Homer froze the lolly,-46.93082809448242,-45.01918029785156,-1.9116477966308594
gaze at,V366,1a,(c) Experiencer-Theme,Marge was gazed at by Homer,Homer gazed at Marge,-47.536094665527344,-47.601985931396484,0.06589126586914062
glimpse,V356,1b,(c) Experiencer-Theme,Marge was glimpsed by Homer,Homer glimpsed Marge,-45.21051788330078,-47.72768020629883,2.517162322998047
gobble,V115,1b,(a) Agent-Patient,The donut was gobbled by Homer,Homer gobbled the donut,-44.57643508911133,-45.84059524536133,1.26416015625
gossip,V267,1b,(a) Agent-Patient,Marge was gossiped with by Homer,Homer gossiped with Marge,-50.224884033203125,-61.62290954589844,11.398025512695312
get,V405,1b,(d) Other Passivizable,The present was got by Homer,Homer got the present,-35.066375732421875,-41.509151458740234,6.442775726318359
grab,V187,1a,(a) Agent-Patient,Marge was grabbed by Homer,Homer grabbed Marge,-37.87512969970703,-40.26659393310547,2.3914642333984375
greet,V237,1a,(a) Agent-Patient,Marge was greeted by Homer,Homer greeted Marge,-39.90375900268555,-39.72853088378906,-0.17522811889648438
grow,V069,1a,(a) Agent-Patient,The flower was grown by Homer,Homer grew the flower,-35.60467529296875,-35.26543045043945,-0.3392448425292969
grill,V141,1b,(a) Agent-Patient,The bacon was grilled by Homer,Homer grilled the bacon,-37.346961975097656,-40.73133850097656,3.3843765258789062
grip,V040,1a,(a) Agent-Patient,The handrail was gripped by Homer,Homer gripped the handrail,-38.99353790283203,-42.911712646484375,3.9181747436523438
groom,V274,1b,(a) Agent-Patient,Marge was groomed by Homer,Homer groomed Marge,-42.67871856689453,-44.74262237548828,2.06390380859375
growl,V094,1a,(a) Agent-Patient,The threat was growled by Homer,Homer growled the threat,-42.82778549194336,-44.544795989990234,1.717010498046875
guide,V298,1b,(a) Agent-Patient,Marge was guided by Homer,Homer guided Marge,-39.40408706665039,-39.21289825439453,-0.19118881225585938
guzzle,V116,1a,(a) Agent-Patient,The beer was guzzled by Homer,Homer guzzled the beer,-45.29949188232422,-49.1923713684082,3.8928794860839844
hammer,V006,1a,(a) Agent-Patient,The nail was hammered by Homer,Homer hammered the nail,-37.91067886352539,-41.5455322265625,3.6348533630371094
hate,V391,1b,(c) Experiencer-Theme,Marge was hated by Homer,Homer hated Marge,-37.77220916748047,-41.90635299682617,4.134143829345703
hear,V348,1a,(c) Experiencer-Theme,Marge was heard by Homer,Homer heard Marge,-39.599246978759766,-39.41544723510742,-0.18379974365234375
heat,V144,1a,(a) Agent-Patient,The tea was heated by Homer,Homer heated the tea,-34.64441680908203,-36.7142219543457,2.069805145263672
hold,V188,1b,(a) Agent-Patient,Marge was held by Homer,Homer held Marge,-31.735424041748047,-36.459659576416016,4.724235534667969
help,V300,1a,(a) Agent-Patient,Marge was helped by Homer,Homer helped Marge,-34.910255432128906,-38.74428939819336,3.834033966064453
hide,V189,1a,(a) Agent-Patient,Marge was hidden by Homer,Homer hid Marge,-41.06120681762695,-38.63928985595703,-2.421916961669922
hit,V191,1a,(a) Agent-Patient,Marge was hit by Homer,Homer hit Marge,-36.16556930541992,-38.63745880126953,2.4718894958496094
hoist,V159,1b,(a) Agent-Patient,Marge was hoisted by Homer,Homer hoisted Marge,-44.75310516357422,-44.262840270996094,-0.490264892578125
horrify,V323,1a,(b) Theme-Experiencer,Marge was horrified by Homer,Homer horrified Marge,-39.14128112792969,-45.283935546875,6.1426544189453125
hug,V257,1b,(a) Agent-Patient,Marge was hugged by Homer,Homer hugged Marge,-40.82586669921875,-46.51823425292969,5.6923675537109375
hum,V083,1a,(a) Agent-Patient,The tune was hummed by Homer,Homer hummed the tune,-42.622283935546875,-45.93534469604492,3.313060760498047
hurt,V272,1b,(a) Agent-Patient,Marge was hurt by Homer,Homer hurt Marge,-38.754486083984375,-41.722557067871094,2.9680709838867188
idolize,V372,1a,(c) Experiencer-Theme,Marge was idolized by Homer,Homer idolized Marge,-42.40267562866211,-49.02169418334961,6.6190185546875
ignore,V349,1a,(c) Experiencer-Theme,Marge was ignored by Homer,Homer ignored Marge,-37.438716888427734,-37.53950500488281,0.10078811645507812
imply,V416,1b,(d) Other Passivizable,The allegation was implied by Homer,Homer implied the allegation,-37.72940444946289,-35.435882568359375,-2.2935218811035156
impress,V324,1b,(b) Theme-Experiencer,Marge was impressed by Homer,Homer impressed Marge,-39.172550201416016,-41.80592346191406,2.633373260498047
indicate,V417,1a,(d) Other Passivizable,The verdict was indicated by Homer,Homer indicated the verdict,-37.98382568359375,-38.108463287353516,0.12463760375976562
infuriate,V325,1b,(b) Theme-Experiencer,Marge was infuriated by Homer,Homer infuriated Marge,-40.356910705566406,-44.46192932128906,4.105018615722656
inherit,V404,1a,(d) Other Passivizable,The mansion was inherited by Homer,Homer inherited the mansion,-36.828277587890625,-36.41142654418945,-0.4168510437011719
inspect,V357,1a,(c) Experiencer-Theme,Marge was inspected by Homer,Homer inspected Marge,-41.42662048339844,-41.58089065551758,0.15427017211914062
install,V002,1a,(a) Agent-Patient,The TV was installed by Homer,Homer installed the TV,-36.37308120727539,-34.38218688964844,-1.9908943176269531
instruct,V269,1a,(a) Agent-Patient,Marge was instructed by Homer,Homer instructed Marge,-39.41619873046875,-40.80323028564453,1.3870315551757812
insult,V242,1a,(a) Agent-Patient,Marge was insulted by Homer,Homer insulted Marge,-42.59477996826172,-44.99143981933594,2.3966598510742188
invent,V075,1a,(a) Agent-Patient,The machine was invented by Homer,Homer invented the machine,-35.27266311645508,-25.885604858398438,-9.38705825805664
investigate,V358,1b,(c) Experiencer-Theme,Marge was investigated by Homer,Homer investigated Marge,-40.89056396484375,-40.044715881347656,-0.8458480834960938
irritate,V326,1a,(b) Theme-Experiencer,Marge was irritated by Homer,Homer irritated Marge,-41.346778869628906,-43.8431510925293,2.4963722229003906
justify,V408,1b,(d) Other Passivizable,The claim was justified by Homer,Homer justified the claim,-36.15028762817383,-34.100502014160156,-2.049785614013672
keep,V041,1a,(a) Agent-Patient,The photograph was kept by Homer,Homer kept the photograph,-34.00092697143555,-35.26096725463867,1.260040283203125
kick,V192,1b,(a) Agent-Patient,Marge was kicked by Homer,Homer kicked Marge,-39.73930358886719,-42.19808578491211,2.458782196044922
kill,V278,1a,(a) Agent-Patient,Marge was killed by Homer,Homer killed Marge,-32.930484771728516,-37.27830123901367,4.347816467285156
kiss,V204,1a,(a) Agent-Patient,Marge was kissed by Homer,Homer kissed Marge,-42.658660888671875,-43.82621765136719,1.1675567626953125
knead,V076,1b,(a) Agent-Patient,The dough was kneaded by Homer,Homer kneaded the dough,-43.88695526123047,-56.901710510253906,13.014755249023438
know,V373,1a,(c) Experiencer-Theme,Marge was known by Homer,Homer knew Marge,-31.226381301879883,-38.875831604003906,7.649450302124023
knife,V282,1a,(a) Agent-Patient,Marge was knifed by Homer,Homer knifed Marge,-45.17433547973633,-49.9797477722168,4.805412292480469
knit,V070,1b,(a) Agent-Patient,The jumper was knitted by Homer,Homer knitted the jumper,-44.50311279296875,-48.00506591796875,3.501953125
knock,V193,1a,(a) Agent-Patient,Marge was knocked by Homer,Homer knocked Marge,-39.66188049316406,-42.28297424316406,2.62109375
lace,V050,1b,(a) Agent-Patient,The shoe was laced by Homer,Homer laced the shoe,-39.210723876953125,-36.64723205566406,-2.5634918212890625
learn,V037,1a,(a) Agent-Patient,The poem was learnt by Homer,Homer learnt the poem,-36.49517822265625,-35.14820098876953,-1.3469772338867188
lead,V299,1a,(a) Agent-Patient,Marge was led by Homer,Homer led Marge,-35.1264533996582,-36.94593048095703,1.8194770812988281
leave,V222,1b,(a) Agent-Patient,Marge was left by Homer,Homer left Marge,-34.1464729309082,-40.03909683227539,5.8926239013671875
lick,V205,1b,(a) Agent-Patient,Marge was licked by Homer,Homer licked Marge,-44.182186126708984,-45.82522964477539,1.6430435180664062
lift,V160,1a,(a) Agent-Patient,Marge was lifted by Homer,Homer lifted Marge,-40.90015411376953,-37.78862380981445,-3.111530303955078
like,V374,1b,(c) Experiencer-Theme,Marge was liked by Homer,Homer liked Marge,-36.5617790222168,-41.76811981201172,5.206340789794922
listen to,V367,1b,(c) Experiencer-Theme,Marge was listened to by Homer,Homer listened to Marge,-39.409271240234375,-42.04704666137695,2.637775421142578
loathe,V392,1a,(c) Experiencer-Theme,Marge was loathed by Homer,Homer loathed Marge,-42.93948745727539,-45.275875091552734,2.3363876342773438
lock,V051,1a,(a) Agent-Patient,The door was locked by Homer,Homer locked the door,-32.06364059448242,-31.812829971313477,-0.2508106231689453
look at,V368,1a,(c) Experiencer-Theme,Marge was looked at by Homer,Homer looked at Marge,-40.01087188720703,-39.68938446044922,-0.3214874267578125
love,V375,1a,(c) Experiencer-Theme,Marge was loved by Homer,Homer loved Marge,-34.230224609375,-43.19751739501953,8.967292785644531
lower,V161,1b,(a) Agent-Patient,Marge was lowered by Homer,Homer lowered Marge,-38.93795394897461,-40.962181091308594,2.0242271423339844
make,V071,1a,(a) Agent-Patient,The dinner was made by Homer,Homer made the dinner,-31.715106964111328,-30.10276985168457,-1.6123371124267578
marry,V258,1b,(a) Agent-Patient,Marge was married by Homer,Homer married Marge,-39.00128173828125,-45.37522888183594,6.3739471435546875
mash,V047,1a,(a) Agent-Patient,The potato was mashed by Homer,Homer mashed the potato,-38.09132766723633,-45.074851989746094,6.983524322509766
melt,V079,1a,(a) Agent-Patient,The butter was melted by Homer,Homer melted the butter,-33.656192779541016,-38.1280403137207,4.4718475341796875
memorize,V038,1b,(a) Agent-Patient,The route was memorized by Homer,Homer memorized the route,-38.80253982543945,-40.99348831176758,2.190948486328125
mention,V104,1b,(a) Agent-Patient,The party was mentioned by Homer,Homer mentioned the party,-40.841495513916016,-32.71627426147461,-8.125221252441406
meet,V260,1b,(a) Agent-Patient,Marge was met by Homer,Homer met Marge,-35.48033905029297,-37.5529670715332,2.0726280212402344
miss,V376,1b,(c) Experiencer-Theme,Marge was missed by Homer,Homer missed Marge,-36.230899810791016,-38.618064880371094,2.387165069580078
mock,V243,1b,(a) Agent-Patient,Marge was mocked by Homer,Homer mocked Marge,-39.91236114501953,-41.69952392578125,1.7871627807617188
move,V176,1b,(a) Agent-Patient,Marge was moved by Homer,Homer moved Marge,-38.52839660644531,-36.706871032714844,-1.8215255737304688
mumble,V095,1b,(a) Agent-Patient,The apology was mumbled by Homer,Homer mumbled the apology,-46.74651336669922,-44.462162017822266,-2.284351348876953
munch,V110,1a,(a) Agent-Patient,The chocolate was munched by Homer,Homer munched the chocolate,-45.029640197753906,-51.56038284301758,6.530742645263672
murder,V279,1b,(a) Agent-Patient,Marge was murdered by Homer,Homer murdered Marge,-39.40625,-42.07359313964844,2.6673431396484375
mutter,V096,1a,(a) Agent-Patient,The swear-word was muttered by Homer,Homer muttered the swear-word,-59.346656799316406,-57.029327392578125,-2.3173294067382812
need,V398,1a,(c) Experiencer-Theme,The water was needed by Homer,Homer needed the water,-34.30854034423828,-37.803192138671875,3.4946517944335938
nibble,V111,1b,(a) Agent-Patient,The biscuit was nibbled by Homer,Homer nibbled the biscuit,-48.232845306396484,-53.395843505859375,5.162998199462891
discern,V395,1b,(c) Experiencer-Theme,The leader was nominated by Homer,Homer nominated the leader,-38.98398971557617,-37.37311935424805,-1.610870361328125
notice,V350,1b,(c) Experiencer-Theme,Marge was noticed by Homer,Homer noticed Marge,-38.674339294433594,-37.670677185058594,-1.003662109375
nullify,V411,1a,(d) Other Passivizable,The attempt was nullified by Homer,Homer nullified the attempt,-44.757911682128906,-38.1821403503418,-6.575771331787109
obscure,V418,1b,(d) Other Passivizable,The scandal was obscured by Homer,Homer obscured the scandal,-41.95721435546875,-37.8668212890625,-4.09039306640625
observe,V359,1a,(c) Experiencer-Theme,Marge was observed by Homer,Homer observed Marge,-37.352535247802734,-37.54633712768555,0.1938018798828125
overhear,V360,1b,(c) Experiencer-Theme,Marge was overheard by Homer,Homer overheard Marge,-40.894508361816406,-42.31837844848633,1.4238700866699219
own,V406,1a,(d) Other Passivizable,The computer was owned by Homer,Homer owned the computer,-35.33556365966797,-30.891185760498047,-4.444377899169922
paint,V060,1a,(a) Agent-Patient,The ceiling was painted by Homer,Homer painted the ceiling,-35.55446243286133,-35.11042785644531,-0.4440345764160156
pat,V206,1a,(a) Agent-Patient,Marge was patted by Homer,Homer patted Marge,-46.7081298828125,-48.3832893371582,1.6751594543457031
perform,V084,1b,(a) Agent-Patient,The play was performed by Homer,Homer performed the play,-37.124488830566406,-29.898609161376953,-7.225879669189453
photograph,V214,1b,(a) Agent-Patient,Marge was photographed by Homer,Homer photographed Marge,-39.302978515625,-39.91484069824219,0.6118621826171875
pinch,V200,1b,(a) Agent-Patient,Marge was pinched by Homer,Homer pinched Marge,-44.77191925048828,-47.46017837524414,2.6882591247558594
play,V085,1a,(a) Agent-Patient,The record was played by Homer,Homer played the record,-34.11284255981445,-31.50876808166504,-2.604074478149414
please,V327,1b,(b) Theme-Experiencer,Marge was pleased by Homer,Homer pleased Marge,-38.15826416015625,-42.90411376953125,4.745849609375
pocket,V017,1a,(a) Agent-Patient,The money was pocketed by Homer,Homer pocketed the money,-38.46064376831055,-34.30143737792969,-4.159206390380859
poke,V203,1b,(a) Agent-Patient,Marge was poked by Homer,Homer poked Marge,-40.029842376708984,-44.787864685058594,4.758022308349609
polish,V016,1b,(a) Agent-Patient,The medal was polished by Homer,Homer polished the medal,-40.30673599243164,-38.595947265625,-1.7107887268066406
pop,V145,1b,(a) Agent-Patient,The balloon was popped by Homer,Homer popped the balloon,-39.42043685913086,-42.13607406616211,2.71563720703125
position,V003,1b,(a) Agent-Patient,The ornament was positioned by Homer,Homer positioned the ornament,-42.69853591918945,-42.05986785888672,-0.6386680603027344
possess,V407,1b,(d) Other Passivizable,The ticket was possessed by Homer,Homer possessed the ticket,-39.68464660644531,-41.21391296386719,1.529266357421875
post,V026,1b,(a) Agent-Patient,The letter was posted by Homer,Homer posted the letter,-35.204551696777344,-27.576723098754883,-7.627828598022461
pot,V018,1b,(a) Agent-Patient,The ball was potted by Homer,Homer potted the ball,-34.88655471801758,-39.3874626159668,4.500907897949219
pour,V009,1b,(a) Agent-Patient,The coke was poured by Homer,Homer poured the coke,-47.12272262573242,-44.780128479003906,-2.3425941467285156
praise,V238,1b,(a) Agent-Patient,Marge was praised by Homer,Homer praised Marge,-38.329627990722656,-40.31367492675781,1.9840469360351562
predict,V420,1b,(d) Other Passivizable,The outcome was predicted by Homer,Homer predicted the outcome,-32.245967864990234,-30.36100196838379,-1.8849658966064453
proclaim,V419,1a,(d) Other Passivizable,The truth was proclaimed by Homer,Homer proclaimed the truth,-39.38983154296875,-35.474525451660156,-3.9153060913085938
propose,V105,1a,(a) Agent-Patient,The toast was proposed by Homer,Homer proposed the toast,-37.26082992553711,-38.114986419677734,0.854156494140625
prove,V409,1a,(d) Other Passivizable,The theory was proven by Homer,Homer proved the theory,-30.29854393005371,-30.13747215270996,-0.16107177734375
provoke,V328,1b,(b) Theme-Experiencer,Marge was provoked by Homer,Homer provoked Marge,-39.6610107421875,-40.91142654418945,1.2504158020019531
pull,V181,1a,(a) Agent-Patient,Marge was pulled by Homer,Homer pulled Marge,-36.7476692199707,-38.31965637207031,1.5719871520996094
punch,V201,1a,(a) Agent-Patient,Marge was punched by Homer,Homer punched Marge,-40.23570251464844,-43.73994445800781,3.504241943359375
punish,V244,1a,(a) Agent-Patient,Marge was punished by Homer,Homer punished Marge,-41.908660888671875,-40.943180084228516,-0.9654808044433594
pursue,V291,1a,(a) Agent-Patient,Marge was pursued by Homer,Homer pursued Marge,-40.05781173706055,-40.813392639160156,0.7555809020996094
push,V182,1b,(a) Agent-Patient,Marge was pushed by Homer,Homer pushed Marge,-38.451839447021484,-39.768035888671875,1.3161964416503906
puzzle,V329,1a,(b) Theme-Experiencer,Marge was puzzled by Homer,Homer puzzled Marge,-40.90962219238281,-44.03537368774414,3.125751495361328
quarrel with,V251,1a,(a) Agent-Patient,Marge was quarrelled with by Homer,Homer quarrelled with Marge,-47.00553512573242,-54.85087585449219,7.845340728759766
quote,V089,1b,(a) Agent-Patient,The speech was quoted by Homer,Homer quoted the speech,-39.64280700683594,-33.60748291015625,-6.0353240966796875
race,V288,1a,(a) Agent-Patient,Marge was raced by Homer,Homer raced Marge,-39.23064422607422,-41.79241180419922,2.561767578125
raise,V162,1a,(a) Agent-Patient,Marge was raised by Homer,Homer raised Marge,-36.726356506347656,-39.617881774902344,2.8915252685546875
read,V090,1a,(a) Agent-Patient,The paper was read by Homer,Homer read the paper,-31.067459106445312,-30.01972770690918,-1.0477313995361328
reassure,V330,1b,(b) Theme-Experiencer,Marge was reassured by Homer,Homer reassured Marge,-42.198944091796875,-44.282325744628906,2.0833816528320312
receive,V400,1a,(d) Other Passivizable,The present was received by Homer,Homer received the present,-33.44762420654297,-36.56850814819336,3.1208839416503906
recite,V091,1b,(a) Agent-Patient,The prayer was recited by Homer,Homer recited the prayer,-40.35406494140625,-39.24196243286133,-1.1121025085449219
recognize,V361,1b,(c) Experiencer-Theme,Marge was recognized by Homer,Homer recognized Marge,-37.14508056640625,-40.36232376098633,3.217243194580078
record,V215,1a,(a) Agent-Patient,Marge was recorded by Homer,Homer recorded Marge,-38.388431549072266,-37.65650177001953,-0.7319297790527344
remember,V362,1b,(c) Experiencer-Theme,Marge was remembered by Homer,Homer remembered Marge,-39.889163970947266,-42.940269470214844,3.051105499267578
remove,V171,1b,(a) Agent-Patient,Marge was removed by Homer,Homer removed Marge,-37.96061706542969,-35.290645599365234,-2.669971466064453
repeat,V106,1b,(a) Agent-Patient,The claim was repeated by Homer,Homer repeated the claim,-36.70852279663086,-32.54669189453125,-4.161830902099609
report,V107,1a,(a) Agent-Patient,The event was reported by Homer,Homer reported the event,-31.477197647094727,-27.07834815979004,-4.3988494873046875
repulse,V331,1a,(b) Theme-Experiencer,Marge was repulsed by Homer,Homer repulsed Marge,-43.7265625,-43.61754608154297,-0.10901641845703125
rescue,V155,1b,(a) Agent-Patient,Marge was rescued by Homer,Homer rescued Marge,-36.3319206237793,-38.896514892578125,2.564594268798828
resent,V393,1b,(c) Experiencer-Theme,Marge was resented by Homer,Homer resented Marge,-44.822784423828125,-45.2700309753418,0.4472465515136719
respect,V377,1b,(c) Experiencer-Theme,Marge was respected by Homer,Homer respected Marge,-42.510108947753906,-43.255943298339844,0.7458343505859375
reveal,V421,1a,(d) Other Passivizable,The decision was revealed by Homer,Homer revealed the decision,-35.7666130065918,-31.295841217041016,-4.470771789550781
reward,V231,1b,(a) Agent-Patient,Marge was rewarded by Homer,Homer rewarded Marge,-40.15330505371094,-42.6314697265625,2.4781646728515625
rinse,V022,1b,(a) Agent-Patient,The vase was rinsed by Homer,Homer rinsed the vase,-46.240238189697266,-51.051753997802734,4.811515808105469
rip,V128,1b,(a) Agent-Patient,The T-shirt was ripped by Homer,Homer ripped the T-shirt,-44.9874382019043,-40.13641357421875,-4.851024627685547
roar,V097,1b,(a) Agent-Patient,The insult was roared by Homer,Homer roared the insult,-44.572296142578125,-43.617820739746094,-0.9544754028320312
rob,V230,1a,(a) Agent-Patient,Marge was robbed by Homer,Homer robbed Marge,-40.044490814208984,-43.54071044921875,3.4962196350097656
roll,V177,1a,(a) Agent-Patient,Marge was rolled by Homer,Homer rolled Marge,-41.93196105957031,-40.39365768432617,-1.5383033752441406
row,V031,1a,(a) Agent-Patient,The boat was rowed by Homer,Homer rowed the boat,-40.03474807739258,-39.347503662109375,-0.6872444152832031
ruin,V123,1a,(a) Agent-Patient,The sofa was ruined by Homer,Homer ruined the sofa,-39.2779426574707,-36.6732177734375,-2.604724884033203
sadden,V332,1b,(b) Theme-Experiencer,Marge was saddened by Homer,Homer saddened Marge,-43.441322326660156,-45.545196533203125,2.1038742065429688
sing,V086,1b,(a) Agent-Patient,The song was sung by Homer,Homer sang the song,-36.62678909301758,-26.257930755615234,-10.368858337402344
see,V351,1a,(c) Experiencer-Theme,Marge was seen by Homer,Homer saw Marge,-36.73567581176758,-36.954647064208984,0.21897125244140625
saw,V044,1a,(a) Agent-Patient,The wood was sawn by Homer,Homer sawed the wood,-42.10866165161133,-43.23164749145508,1.12298583984375
scare,V333,1a,(b) Theme-Experiencer,Marge was scared by Homer,Homer scared Marge,-38.60075759887695,-45.08180618286133,6.481048583984375
scold,V245,1b,(a) Agent-Patient,Marge was scolded by Homer,Homer scolded Marge,-44.34803771972656,-46.76934051513672,2.4213027954101562
scoop,V007,1b,(a) Agent-Patient,The ice-cream was scooped by Homer,Homer scooped the ice-cream,-46.815086364746094,-47.70636749267578,0.8912811279296875
scratch,V202,1b,(a) Agent-Patient,Marge was scratched by Homer,Homer scratched Marge,-42.49546813964844,-44.25596237182617,1.7604942321777344
scream,V098,1a,(a) Agent-Patient,The warning was screamed by Homer,Homer screamed the warning,-38.88253402709961,-41.70628356933594,2.823749542236328
seal,V052,1b,(a) Agent-Patient,The envelope was sealed by Homer,Homer sealed the envelope,-34.865478515625,-36.27671813964844,1.4112396240234375
search,V087,1b,(a) Agent-Patient,The area was searched by Homer,Homer searched the area,-29.370641708374023,-29.803592681884766,0.4329509735107422
seize,V036,1b,(a) Agent-Patient,The note was seized by Homer,Homer seized the note,-38.26163864135742,-33.61772155761719,-4.643917083740234
sense,V352,1b,(c) Experiencer-Theme,Marge was sensed by Homer,Homer sensed Marge,-41.71670913696289,-42.693504333496094,0.9767951965332031
send,V027,1a,(a) Agent-Patient,The parcel was sent by Homer,Homer sent the parcel,-36.29766845703125,-33.05850601196289,-3.2391624450683594
sew,V072,1b,(a) Agent-Patient,The cushion was sewn by Homer,Homer sewed the cushion,-48.78567123413086,-40.98109817504883,-7.804573059082031
shadow,V292,1b,(a) Agent-Patient,Marge was shadowed by Homer,Homer shadowed Marge,-44.559669494628906,-43.64919662475586,-0.9104728698730469
shatter,V129,1a,(a) Agent-Patient,The window was shattered by Homer,Homer shattered the window,-33.799312591552734,-33.97035217285156,0.17103958129882812
shock,V334,1b,(b) Theme-Experiencer,Marge was shocked by Homer,Homer shocked Marge,-39.98335266113281,-43.153358459472656,3.1700057983398438
shake,V216,1b,(a) Agent-Patient,Marge was shaken by Homer,Homer shook Marge,-40.193180084228516,-40.78510284423828,0.5919227600097656
shoot,V221,1b,(a) Agent-Patient,Marge was shot by Homer,Homer shot Marge,-31.410354614257812,-37.8157958984375,6.4054412841796875
shout,V099,1b,(a) Agent-Patient,The answer was shouted by Homer,Homer shouted the answer,-37.36640167236328,-39.53852081298828,2.172119140625
shove,V183,1a,(a) Agent-Patient,Marge was shoved by Homer,Homer shoved Marge,-42.432804107666016,-45.20767593383789,2.774871826171875
shovel,V008,1a,(a) Agent-Patient,The snow was shovelled by Homer,Homer shovelled the snow,-44.37739562988281,-42.78717041015625,-1.5902252197265625
show,V422,1b,(d) Other Passivizable,The method was shown by Homer,Homer showed the method,-32.95772171020508,-36.31547927856445,3.357757568359375
shrink,V146,1a,(a) Agent-Patient,The sock was shrunk by Homer,Homer shrank the sock,-49.961708068847656,-45.055233001708984,-4.906475067138672
sicken,V335,1a,(b) Theme-Experiencer,Marge was sickened by Homer,Homer sickened Marge,-40.960411071777344,-44.72900390625,3.7685928344726562
sign,V062,1a,(a) Agent-Patient,The sheet was signed by Homer,Homer signed the sheet,-36.907081604003906,-35.10651397705078,-1.800567626953125
sip,V112,1a,(a) Agent-Patient,The drink was sipped by Homer,Homer sipped the drink,-38.38811492919922,-42.08424377441406,3.6961288452148438
sketch,V064,1a,(a) Agent-Patient,The drawing was sketched by Homer,Homer sketched the drawing,-43.18241882324219,-39.93388366699219,-3.24853515625
slap,V194,1b,(a) Agent-Patient,Marge was slapped by Homer,Homer slapped Marge,-42.41290283203125,-42.5851936340332,0.17229080200195312
slay,V280,1a,(a) Agent-Patient,Marge was slain by Homer,Homer slayed Marge,-45.58159637451172,-43.3199462890625,-2.2616500854492188
slice,V048,1b,(a) Agent-Patient,The bread was sliced by Homer,Homer sliced the bread,-36.84032440185547,-40.13423538208008,3.2939109802246094
slide,V178,1b,(a) Agent-Patient,Marge was slid by Homer,Homer slid Marge,-38.94065475463867,-45.997528076171875,7.056873321533203
slurp,V113,1b,(a) Agent-Patient,The soup was slurped by Homer,Homer slurped the soup,-43.850059509277344,-54.36644744873047,10.516387939453125
smash,V130,1b,(a) Agent-Patient,The plate was smashed by Homer,Homer smashed the plate,-34.94042205810547,-36.367332458496094,1.426910400390625
smell,V353,1a,(c) Experiencer-Theme,Marge was smelt by Homer,Homer smelt Marge,-38.6694221496582,-46.70937728881836,8.039955139160156
snap,V131,1a,(a) Agent-Patient,The ruler was snapped by Homer,Homer snapped the ruler,-39.88200378417969,-37.61808776855469,-2.263916015625
soak,V169,1b,(a) Agent-Patient,Marge was soaked by Homer,Homer soaked Marge,-40.667667388916016,-42.01530456542969,1.3476371765136719
sell,V032,1a,(a) Agent-Patient,The car was sold by Homer,Homer sold the car,-34.19562530517578,-29.551443099975586,-4.644182205200195
spy on,V364,1b,(c) Experiencer-Theme,Marge was spied on by Homer,Homer spied on Marge,-44.66585159301758,-42.85541534423828,-1.8104362487792969
spill,V010,1a,(a) Agent-Patient,The juice was spilt by Homer,Homer spilt the juice,-44.423316955566406,-40.721717834472656,-3.70159912109375
splash,V165,1b,(a) Agent-Patient,Marge was splashed by Homer,Homer splashed Marge,-43.36402130126953,-44.12471389770508,0.7606925964355469
splatter,V164,1a,(a) Agent-Patient,Marge was splattered by Homer,Homer splattered Marge,-45.020118713378906,-48.60038375854492,3.5802650451660156
split,V132,1a,(a) Agent-Patient,The shirt was split by Homer,Homer split the shirt,-34.56516647338867,-38.60613250732422,4.040966033935547
speak to,V263,1b,(a) Agent-Patient,Marge was spoken to by Homer,Homer spoke to Marge,-40.3653678894043,-48.953216552734375,8.587848663330078
spot,V363,1a,(c) Experiencer-Theme,Marge was spotted by Homer,Homer spotted Marge,-36.662696838378906,-37.00585174560547,0.3431549072265625
spray,V166,1a,(a) Agent-Patient,Marge was sprayed by Homer,Homer sprayed Marge,-39.830810546875,-41.336700439453125,1.505889892578125
spin,V163,1b,(a) Agent-Patient,Marge was spun by Homer,Homer spun Marge,-36.94217300415039,-39.809364318847656,2.8671913146972656
squabble with,V252,1b,(a) Agent-Patient,Marge was squabbled with by Homer,Homer squabbled with Marge,-50.0076904296875,-61.36403274536133,11.356342315673828
squash,V217,1a,(a) Agent-Patient,Marge was squashed by Homer,Homer squashed Marge,-44.8449821472168,-45.1837158203125,0.3387336730957031
squeeze,V218,1b,(a) Agent-Patient,Marge was squeezed by Homer,Homer squeezed Marge,-43.84599304199219,-43.347450256347656,-0.49854278564453125
squirt,V167,1b,(a) Agent-Patient,Marge was squirted by Homer,Homer squirted Marge,-47.32624053955078,-51.367149353027344,4.0409088134765625
squish,V219,1a,(a) Agent-Patient,Marge was squished by Homer,Homer squished Marge,-45.57623291015625,-49.481597900390625,3.905364990234375
stab,V283,1a,(a) Agent-Patient,Marge was stabbed by Homer,Homer stabbed Marge,-40.82429885864258,-43.974708557128906,3.150409698486328
